wavelength_nm,HDPE_white_GDS384,HDPE_black_GDS351,LDPE_white_GDS404,PET_clear_GDS380,PET_brown_GDS379,Polystyrene_blue_GDS345,ABS_black_GDS341,Polyester_black_GDS434,Nylon_olive_GDS428,Cotton_white_GDS437,Concrete_grey_GDS375,Brick_red_GDS349,Asphalt_black_GDS376,Asphalt_tar_GDS346,Cedar_fresh_GDS357,Cedar_weathered_GDS361,Pine_beam_GDS363,GreenVeg_aspen,DryGrass_golden_GDS480,DryNPV_Dspicata,BareSoil_playa,Water_turbid,IronOxide_GDS782,Goethite_GDS134,Cellulose_SAC6288,Lignin_SA370959
446,0.770041,0.135527,0.730444,0.477020,0.004567,0.737657,0.025421,0.012453,0.035477,0.640936,0.220925,0.055713,0.068282,0.025740,0.046429,0.097104,0.220463,0.056140,0.085486,0.166458,0.233751,0.072406,0.015404,0.022715,0.887768,0.014772
447,0.770416,0.135427,0.730328,0.477272,0.004565,0.739258,0.025407,0.012445,0.035413,0.639446,0.221667,0.055777,0.068459,0.025730,0.046819,0.097421,0.221555,0.056213,0.086361,0.167327,0.235113,0.072370,0.015341,0.022926,0.888503,0.014814
448,0.770780,0.135331,0.730218,0.477517,0.004561,0.740706,0.025381,0.012438,0.035362,0.637780,0.222383,0.055840,0.068624,0.025720,0.047214,0.097734,0.222635,0.056417,0.087228,0.168047,0.236463,0.072467,0.015365,0.023126,0.889273,0.014848
449,0.771127,0.135235,0.730109,0.477753,0.004552,0.742015,0.025349,0.012441,0.035333,0.635992,0.223071,0.055898,0.068780,0.025713,0.047621,0.098037,0.223712,0.056677,0.088091,0.168653,0.237791,0.072564,0.015376,0.023312,0.890102,0.014878
450,0.771459,0.135132,0.730002,0.477983,0.004542,0.743202,0.025319,0.012452,0.035324,0.634118,0.223737,0.055951,0.068933,0.025710,0.048038,0.098334,0.224787,0.056889,0.088958,0.169523,0.239084,0.072481,0.015358,0.023483,0.890803,0.014917
451,0.771777,0.135019,0.729895,0.478207,0.004530,0.744284,0.025297,0.012463,0.035327,0.632184,0.224384,0.056002,0.069087,0.025711,0.048458,0.098632,0.225852,0.056978,0.089831,0.170385,0.240332,0.072109,0.015224,0.023639,0.891565,0.014956
452,0.772082,0.134901,0.729791,0.478429,0.004522,0.745277,0.025281,0.012469,0.035336,0.630216,0.225020,0.056053,0.069240,0.025714,0.048875,0.098936,0.226901,0.057005,0.090705,0.171081,0.241542,0.071643,0.015190,0.023782,0.892342,0.014995
453,0.772376,0.134783,0.729684,0.478649,0.004522,0.746193,0.025268,0.012466,0.035347,0.628250,0.225640,0.056102,0.069386,0.025716,0.049289,0.099243,0.227935,0.057062,0.091568,0.171614,0.242725,0.071350,0.015190,0.023912,0.893030,0.015036
454,0.772658,0.134669,0.729575,0.478867,0.004534,0.747047,0.025253,0.012450,0.035355,0.626325,0.226237,0.056149,0.069523,0.025713,0.049704,0.099545,0.228957,0.057214,0.092414,0.172444,0.243888,0.071419,0.015170,0.024031,0.893747,0.015074
455,0.772931,0.134557,0.729459,0.479079,0.004552,0.747843,0.025235,0.012421,0.035360,0.624483,0.226802,0.056190,0.069651,0.025707,0.050123,0.099833,0.229972,0.057405,0.093248,0.173324,0.245024,0.071732,0.015161,0.024136,0.894494,0.015116
456,0.773197,0.134440,0.729342,0.479273,0.004568,0.748583,0.025215,0.012389,0.035371,0.622748,0.227340,0.056229,0.069772,0.025698,0.050546,0.100112,0.230979,0.057549,0.094080,0.174106,0.246123,0.072095,0.015135,0.024227,0.895238,0.015161
457,0.773459,0.134315,0.729232,0.479445,0.004576,0.749267,0.025191,0.012371,0.035408,0.621137,0.227859,0.056268,0.069888,0.025688,0.050973,0.100390,0.231977,0.057586,0.094916,0.174835,0.247178,0.072339,0.015088,0.024303,0.895929,0.015204
458,0.773722,0.134186,0.729136,0.479599,0.004577,0.749902,0.025168,0.012383,0.035488,0.619666,0.228370,0.056310,0.070002,0.025678,0.051403,0.100677,0.232966,0.057554,0.095751,0.175635,0.248185,0.072416,0.015087,0.024368,0.896632,0.015250
459,0.773982,0.134056,0.729048,0.479743,0.004575,0.750490,0.025148,0.012417,0.035603,0.618334,0.228874,0.056354,0.070118,0.025672,0.051834,0.100971,0.233948,0.057516,0.096580,0.176472,0.249143,0.072305,0.015085,0.024430,0.897352,0.015301
460,0.774228,0.133931,0.728953,0.479885,0.004572,0.751038,0.025136,0.012450,0.035728,0.617132,0.229368,0.056397,0.070237,0.025669,0.052269,0.101262,0.234929,0.057517,0.097396,0.177282,0.250053,0.072016,0.015068,0.024495,0.898068,0.015351
461,0.774452,0.133810,0.728835,0.480032,0.004574,0.751553,0.025125,0.012461,0.035844,0.616048,0.229848,0.056436,0.070355,0.025668,0.052707,0.101543,0.235914,0.057538,0.098204,0.178134,0.250918,0.071674,0.014997,0.024559,0.898735,0.015378
462,0.774657,0.133697,0.728700,0.480198,0.004585,0.752044,0.025111,0.012451,0.035950,0.615067,0.230314,0.056471,0.070467,0.025667,0.053149,0.101816,0.236898,0.057540,0.099007,0.178844,0.251744,0.071435,0.015007,0.024617,0.899410,0.015424
463,0.774856,0.133590,0.728557,0.480384,0.004608,0.752517,0.025088,0.012434,0.036061,0.614172,0.230765,0.056506,0.070570,0.025661,0.053593,0.102092,0.237874,0.057499,0.099809,0.179461,0.252535,0.071402,0.015037,0.024665,0.900102,0.015483
464,0.775061,0.133487,0.728422,0.480575,0.004640,0.752969,0.025062,0.012421,0.036189,0.613348,0.231203,0.056546,0.070666,0.025654,0.054038,0.102379,0.238836,0.057437,0.100609,0.180234,0.253298,0.071468,0.015063,0.024710,0.900800,0.015533
465,0.775276,0.133383,0.728298,0.480749,0.004675,0.753391,0.025036,0.012417,0.036335,0.612585,0.231634,0.056588,0.070762,0.025645,0.054483,0.102671,0.239782,0.057389,0.101407,0.180964,0.254038,0.071474,0.014999,0.024756,0.901503,0.015591
466,0.775500,0.133274,0.728189,0.480889,0.004707,0.753778,0.025017,0.012422,0.036494,0.611882,0.232065,0.056629,0.070862,0.025636,0.054926,0.102958,0.240718,0.057380,0.102202,0.181714,0.254760,0.071312,0.014950,0.024808,0.902172,0.015648
467,0.775732,0.133164,0.728093,0.481003,0.004739,0.754127,0.025002,0.012436,0.036661,0.611234,0.232504,0.056666,0.070966,0.025628,0.055367,0.103227,0.241645,0.057405,0.102994,0.182544,0.255466,0.071069,0.014924,0.024868,0.902803,0.015703
468,0.775964,0.133055,0.728005,0.481107,0.004773,0.754437,0.024989,0.012454,0.036836,0.610621,0.232952,0.056700,0.071073,0.025622,0.055808,0.103482,0.242567,0.057449,0.103784,0.183274,0.256160,0.070881,0.014939,0.024935,0.903443,0.015761
469,0.776183,0.132950,0.727914,0.481214,0.004811,0.754706,0.024976,0.012468,0.037018,0.610016,0.233404,0.056736,0.071182,0.025617,0.056253,0.103738,0.243485,0.057505,0.104571,0.184026,0.256842,0.070849,0.014951,0.025007,0.904090,0.015808
470,0.776379,0.132849,0.727810,0.481332,0.004853,0.754934,0.024962,0.012471,0.037207,0.609390,0.233854,0.056778,0.071289,0.025613,0.056707,0.104007,0.244400,0.057590,0.105354,0.184809,0.257514,0.070926,0.014937,0.025078,0.904743,0.015852
471,0.776553,0.132748,0.727695,0.481468,0.004898,0.755120,0.024945,0.012467,0.037410,0.608740,0.234302,0.056823,0.071393,0.025611,0.057167,0.104288,0.245312,0.057727,0.106128,0.185551,0.258180,0.071030,0.014859,0.025140,0.905394,0.015907
472,0.776715,0.132647,0.727579,0.481623,0.004944,0.755264,0.024926,0.012465,0.037632,0.608074,0.234751,0.056867,0.071492,0.025609,0.057628,0.104570,0.246219,0.057923,0.106891,0.186320,0.258841,0.071089,0.014801,0.025189,0.906012,0.015973
473,0.776875,0.132543,0.727473,0.481785,0.004990,0.755370,0.024906,0.012474,0.037880,0.607399,0.235202,0.056903,0.071589,0.025606,0.058083,0.104845,0.247118,0.058123,0.107649,0.187084,0.259499,0.071078,0.014796,0.025237,0.906635,0.016034
474,0.777038,0.132435,0.727377,0.481939,0.005037,0.755443,0.024889,0.012490,0.038150,0.606713,0.235658,0.056934,0.071690,0.025601,0.058535,0.105111,0.248012,0.058255,0.108408,0.187832,0.260159,0.070982,0.014852,0.025299,0.907272,0.016089
475,0.777205,0.132321,0.727289,0.482070,0.005085,0.755486,0.024876,0.012502,0.038430,0.606008,0.236123,0.056969,0.071796,0.025593,0.058987,0.105372,0.248902,0.058269,0.109173,0.188674,0.260821,0.070800,0.014876,0.025387,0.907917,0.016143
476,0.777377,0.132205,0.727205,0.482186,0.005133,0.755496,0.024865,0.012501,0.038712,0.605274,0.236600,0.057014,0.071908,0.025583,0.059443,0.105631,0.249790,0.058203,0.109940,0.189466,0.261488,0.070577,0.014823,0.025491,0.908516,0.016211
477,0.777551,0.132088,0.727126,0.482297,0.005180,0.755472,0.024853,0.012489,0.039004,0.604520,0.237089,0.057066,0.072024,0.025572,0.059907,0.105891,0.250677,0.058118,0.110702,0.190203,0.262162,0.070371,0.014764,0.025602,0.909104,0.016274
478,0.777724,0.131974,0.727053,0.482411,0.005226,0.755411,0.024838,0.012478,0.039323,0.603758,0.237589,0.057118,0.072142,0.025562,0.060377,0.106153,0.251561,0.058071,0.111457,0.190954,0.262846,0.070230,0.014866,0.025707,0.909701,0.016326
479,0.777891,0.131862,0.726987,0.482528,0.005269,0.755314,0.024821,0.012477,0.039686,0.603002,0.238099,0.057164,0.072263,0.025554,0.060857,0.106419,0.252442,0.058093,0.112204,0.191651,0.263543,0.070173,0.014838,0.025810,0.910290,0.016388
480,0.778050,0.131750,0.726921,0.482643,0.005309,0.755181,0.024804,0.012487,0.040094,0.602256,0.238619,0.057203,0.072386,0.025548,0.061340,0.106689,0.253322,0.058214,0.112949,0.192347,0.264255,0.070210,0.014790,0.025915,0.910887,0.016456
481,0.778200,0.131640,0.726849,0.482753,0.005346,0.755015,0.024789,0.012503,0.040537,0.601520,0.239154,0.057243,0.072512,0.025544,0.061823,0.106962,0.254203,0.058442,0.113694,0.193069,0.264985,0.070331,0.014770,0.026026,0.911462,0.016522
482,0.778341,0.131530,0.726764,0.482856,0.005378,0.754818,0.024775,0.012520,0.041004,0.600795,0.239705,0.057290,0.072642,0.025541,0.062301,0.107238,0.255088,0.058717,0.114439,0.193756,0.265733,0.070452,0.014836,0.026147,0.911993,0.016580
483,0.778478,0.131420,0.726668,0.482951,0.005408,0.754593,0.024760,0.012533,0.041494,0.600087,0.240272,0.057344,0.072776,0.025536,0.062775,0.107515,0.255977,0.058959,0.115187,0.194562,0.266499,0.070466,0.014836,0.026283,0.912547,0.016646
484,0.778620,0.131312,0.726570,0.483036,0.005436,0.754344,0.024745,0.012539,0.042010,0.599404,0.240850,0.057404,0.072913,0.025529,0.063255,0.107791,0.256868,0.059107,0.115936,0.195389,0.267283,0.070311,0.014787,0.026436,0.913141,0.016709
485,0.778774,0.131206,0.726480,0.483118,0.005461,0.754071,0.024728,0.012535,0.042553,0.598756,0.241436,0.057469,0.073054,0.025520,0.063747,0.108065,0.257762,0.059176,0.116682,0.196090,0.268098,0.070095,0.014825,0.026605,0.913735,0.016772
486,0.778934,0.131103,0.726398,0.483201,0.005484,0.753775,0.024711,0.012525,0.043125,0.598144,0.242030,0.057538,0.073198,0.025511,0.064249,0.108337,0.258658,0.059196,0.117422,0.196769,0.268955,0.069970,0.014858,0.026786,0.914251,0.016848
487,0.779089,0.131005,0.726319,0.483289,0.005506,0.753454,0.024695,0.012513,0.043731,0.597568,0.242637,0.057609,0.073344,0.025503,0.064754,0.108611,0.259557,0.059198,0.118152,0.197499,0.269864,0.070032,0.014864,0.026976,0.914798,0.016916
488,0.779226,0.130910,0.726239,0.483379,0.005526,0.753107,0.024679,0.012507,0.044372,0.597027,0.243259,0.057681,0.073493,0.025495,0.065255,0.108888,0.260462,0.059202,0.118878,0.198269,0.270810,0.070167,0.014811,0.027173,0.915358,0.016983
489,0.779350,0.130814,0.726159,0.483467,0.005543,0.752734,0.024666,0.012506,0.045046,0.596523,0.243896,0.057756,0.073646,0.025487,0.065754,0.109169,0.261374,0.059229,0.119605,0.198997,0.271775,0.070207,0.014820,0.027374,0.915911,0.017056
490,0.779469,0.130716,0.726078,0.483548,0.005557,0.752330,0.024657,0.012508,0.045749,0.596059,0.244545,0.057833,0.073804,0.025478,0.066253,0.109452,0.262292,0.059296,0.120339,0.199595,0.272745,0.070033,0.014855,0.027580,0.916450,0.017132
491,0.779595,0.130616,0.725997,0.483625,0.005569,0.751895,0.024648,0.012509,0.046475,0.595636,0.245204,0.057914,0.073965,0.025469,0.066759,0.109736,0.263217,0.059410,0.121074,0.200170,0.273729,0.069719,0.014906,0.027796,0.916969,0.017210
492,0.779727,0.130514,0.725915,0.483698,0.005584,0.751428,0.024637,0.012510,0.047224,0.595255,0.245873,0.058000,0.074130,0.025462,0.067270,0.110019,0.264149,0.059577,0.121806,0.200827,0.274744,0.069387,0.014841,0.028029,0.917489,0.017287
493,0.779857,0.130411,0.725825,0.483768,0.005601,0.750928,0.024622,0.012514,0.047995,0.594914,0.246550,0.058091,0.074297,0.025459,0.067784,0.110302,0.265088,0.059795,0.122527,0.201525,0.275798,0.069143,0.014854,0.028284,0.918028,0.017359
494,0.779981,0.130308,0.725726,0.483837,0.005619,0.750399,0.024603,0.012521,0.048788,0.594613,0.247236,0.058187,0.074465,0.025458,0.068301,0.110584,0.266035,0.060025,0.123243,0.202179,0.276889,0.069020,0.014901,0.028556,0.918540,0.017435
495,0.780098,0.130202,0.725618,0.483902,0.005632,0.749843,0.024581,0.012530,0.049599,0.594347,0.247930,0.058288,0.074632,0.025455,0.068819,0.110864,0.266987,0.060221,0.123958,0.202805,0.278006,0.069033,0.014901,0.028837,0.919058,0.017512
496,0.780215,0.130096,0.725508,0.483965,0.005636,0.749264,0.024558,0.012534,0.050416,0.594112,0.248629,0.058390,0.074800,0.025449,0.069340,0.111142,0.267946,0.060351,0.124675,0.203501,0.279142,0.069171,0.014887,0.029122,0.919591,0.017593
497,0.780335,0.129988,0.725398,0.484024,0.005634,0.748662,0.024535,0.012530,0.051233,0.593905,0.249331,0.058489,0.074968,0.025441,0.069864,0.111419,0.268910,0.060445,0.125393,0.204267,0.280298,0.069322,0.014875,0.029418,0.920123,0.017682
498,0.780458,0.129880,0.725290,0.484079,0.005629,0.748038,0.024517,0.012520,0.052048,0.593725,0.250036,0.058588,0.075141,0.025433,0.070393,0.111696,0.269877,0.060547,0.126109,0.205019,0.281477,0.069349,0.014874,0.029736,0.920670,0.017756
499,0.780580,0.129773,0.725180,0.484131,0.005621,0.747390,0.024504,0.012511,0.052868,0.593573,0.250747,0.058691,0.075320,0.025428,0.070930,0.111976,0.270847,0.060700,0.126820,0.205703,0.282681,0.069163,0.014927,0.030082,0.921199,0.017835
500,0.780696,0.129668,0.725061,0.484180,0.005614,0.746714,0.024495,0.012509,0.053697,0.593447,0.251464,0.058800,0.075504,0.025425,0.071476,0.112260,0.271818,0.060941,0.127529,0.206356,0.283912,0.068884,0.014961,0.030448,0.921690,0.017930
501,0.780807,0.129567,0.724936,0.484228,0.005606,0.746005,0.024487,0.012513,0.054531,0.593343,0.252187,0.058916,0.075691,0.025421,0.072031,0.112547,0.272792,0.061305,0.128236,0.207014,0.285174,0.068681,0.014973,0.030820,0.922184,0.018017
502,0.780914,0.129470,0.724799,0.484273,0.005599,0.745256,0.024478,0.012513,0.055359,0.593248,0.252911,0.059033,0.075878,0.025416,0.072588,0.112834,0.273771,0.061806,0.128945,0.207668,0.286464,0.068673,0.014956,0.031192,0.922686,0.018101
503,0.781019,0.129375,0.724652,0.484317,0.005592,0.744464,0.024465,0.012503,0.056174,0.593156,0.253630,0.059147,0.076064,0.025410,0.073145,0.113119,0.274758,0.062379,0.129653,0.208290,0.287775,0.068763,0.014987,0.031572,0.923178,0.018186
504,0.781119,0.129280,0.724498,0.484358,0.005582,0.743621,0.024450,0.012485,0.056976,0.593067,0.254345,0.059258,0.076247,0.025403,0.073701,0.113399,0.275752,0.062938,0.130360,0.208912,0.289095,0.068802,0.015006,0.031972,0.923635,0.018276
505,0.781213,0.129184,0.724342,0.484395,0.005570,0.742726,0.024432,0.012465,0.057771,0.592993,0.255058,0.059372,0.076426,0.025397,0.074261,0.113679,0.276749,0.063428,0.131063,0.209515,0.290414,0.068684,0.014947,0.032402,0.924113,0.018362
506,0.781297,0.129085,0.724188,0.484429,0.005557,0.741774,0.024412,0.012450,0.058562,0.592942,0.255769,0.059492,0.076604,0.025391,0.074830,0.113960,0.277748,0.063928,0.131766,0.210096,0.291737,0.068473,0.015034,0.032856,0.924585,0.018449
507,0.781373,0.128984,0.724035,0.484462,0.005547,0.740764,0.024394,0.012440,0.059351,0.592910,0.256481,0.059617,0.076783,0.025388,0.075407,0.114242,0.278750,0.064547,0.132470,0.210705,0.293070,0.068278,0.015096,0.033326,0.925050,0.018540
508,0.781449,0.128881,0.723880,0.484494,0.005542,0.739694,0.024379,0.012433,0.060136,0.592885,0.257194,0.059740,0.076966,0.025386,0.075992,0.114526,0.279758,0.065366,0.133178,0.211361,0.294417,0.068182,0.015105,0.033804,0.925531,0.018638
509,0.781528,0.128778,0.723720,0.484525,0.005541,0.738563,0.024366,0.012426,0.060914,0.592857,0.257911,0.059858,0.077151,0.025385,0.076583,0.114810,0.280776,0.066340,0.133887,0.212025,0.295775,0.068180,0.015100,0.034290,0.925991,0.018727
510,0.781612,0.128678,0.723552,0.484555,0.005541,0.737369,0.024355,0.012417,0.061685,0.592826,0.258628,0.059971,0.077340,0.025382,0.077178,0.115095,0.281803,0.067396,0.134593,0.212643,0.297139,0.068243,0.015108,0.034785,0.926432,0.018816
511,0.781699,0.128580,0.723379,0.484584,0.005538,0.736111,0.024343,0.012409,0.062448,0.592798,0.259346,0.060085,0.077530,0.025377,0.077779,0.115382,0.282835,0.068483,0.135295,0.213322,0.298507,0.068338,0.015124,0.035291,0.926877,0.018915
512,0.781785,0.128485,0.723202,0.484613,0.005536,0.734786,0.024331,0.012402,0.063205,0.592779,0.260062,0.060206,0.077720,0.025370,0.078384,0.115673,0.283870,0.069650,0.135994,0.213986,0.299878,0.068411,0.015146,0.035812,0.927355,0.019010
513,0.781870,0.128393,0.723021,0.484640,0.005539,0.733389,0.024315,0.012395,0.063953,0.592768,0.260776,0.060334,0.077909,0.025363,0.078994,0.115965,0.284908,0.070970,0.136692,0.214599,0.301255,0.068402,0.015175,0.036355,0.927809,0.019106
514,0.781955,0.128301,0.722841,0.484667,0.005549,0.731918,0.024297,0.012385,0.064691,0.592763,0.261488,0.060467,0.078095,0.025358,0.079612,0.116257,0.285951,0.072498,0.137390,0.215236,0.302641,0.068278,0.015226,0.036925,0.928236,0.019201
515,0.782039,0.128207,0.722662,0.484692,0.005567,0.730372,0.024276,0.012371,0.065417,0.592757,0.262200,0.060602,0.078280,0.025354,0.080238,0.116546,0.287000,0.074212,0.138089,0.215785,0.304043,0.068104,0.015308,0.037519,0.928659,0.019288
516,0.782121,0.128110,0.722484,0.484713,0.005592,0.728752,0.024258,0.012352,0.066132,0.592752,0.262913,0.060740,0.078469,0.025349,0.080872,0.116833,0.288058,0.076073,0.138788,0.216289,0.305465,0.067968,0.015253,0.038135,0.929056,0.019387
517,0.782199,0.128007,0.722306,0.484730,0.005623,0.727058,0.024244,0.012330,0.066837,0.592750,0.263627,0.060879,0.078663,0.025343,0.081513,0.117117,0.289127,0.078053,0.139486,0.216839,0.306914,0.067933,0.015263,0.038768,0.929476,0.019496
518,0.782272,0.127901,0.722127,0.484747,0.005659,0.725291,0.024233,0.012308,0.067537,0.592753,0.264344,0.061021,0.078861,0.025336,0.082162,0.117402,0.290208,0.080159,0.140184,0.217448,0.308383,0.067948,0.015318,0.039418,0.929927,0.019610
519,0.782339,0.127796,0.721946,0.484765,0.005698,0.723449,0.024224,0.012287,0.068228,0.592760,0.265063,0.061166,0.079059,0.025329,0.082817,0.117686,0.291300,0.082411,0.140882,0.218053,0.309867,0.067934,0.015291,0.040087,0.930341,0.019720
520,0.782402,0.127695,0.721766,0.484789,0.005740,0.721535,0.024214,0.012267,0.068909,0.592769,0.265782,0.061315,0.079257,0.025325,0.083480,0.117970,0.292397,0.084812,0.141579,0.218633,0.311359,0.067837,0.015378,0.040776,0.930758,0.019825
521,0.782463,0.127595,0.721591,0.484819,0.005789,0.719550,0.024204,0.012247,0.069575,0.592778,0.266498,0.061469,0.079453,0.025322,0.084152,0.118255,0.293497,0.087304,0.142276,0.219210,0.312853,0.067704,0.015470,0.041488,0.931183,0.019936
522,0.782523,0.127496,0.721420,0.484855,0.005847,0.717499,0.024192,0.012226,0.070226,0.592789,0.267213,0.061629,0.079648,0.025321,0.084834,0.118541,0.294601,0.089814,0.142972,0.219825,0.314347,0.067603,0.015466,0.042227,0.931608,0.020058
523,0.782582,0.127395,0.721252,0.484897,0.005920,0.715386,0.024180,0.012204,0.070862,0.592810,0.267927,0.061795,0.079842,0.025321,0.085527,0.118828,0.295712,0.092288,0.143667,0.220395,0.315837,0.067585,0.015501,0.042996,0.931997,0.020170
524,0.782641,0.127292,0.721088,0.484943,0.006006,0.713217,0.024167,0.012178,0.071483,0.592848,0.268641,0.061967,0.080037,0.025321,0.086233,0.119116,0.296835,0.094738,0.144361,0.220883,0.317330,0.067614,0.015563,0.043793,0.932395,0.020282
525,0.782698,0.127188,0.720924,0.484991,0.006103,0.710999,0.024154,0.012151,0.072087,0.592896,0.269356,0.062145,0.080232,0.025320,0.086950,0.119404,0.297970,0.097196,0.145054,0.221582,0.318835,0.067635,0.015647,0.044611,0.932818,0.020400
526,0.782749,0.127083,0.720755,0.485037,0.006211,0.708738,0.024142,0.012122,0.072671,0.592946,0.270070,0.062329,0.080430,0.025318,0.087679,0.119692,0.299115,0.099674,0.145746,0.222285,0.320359,0.067607,0.015696,0.045447,0.933256,0.020523
527,0.782794,0.126979,0.720577,0.485084,0.006328,0.706433,0.024130,0.012094,0.073234,0.592989,0.270783,0.062517,0.080629,0.025315,0.088419,0.119979,0.300269,0.102106,0.146439,0.222904,0.321904,0.067543,0.015732,0.046306,0.933671,0.020645
528,0.782833,0.126877,0.720391,0.485134,0.006455,0.704086,0.024118,0.012069,0.073777,0.593029,0.271493,0.062712,0.080827,0.025312,0.089168,0.120264,0.301430,0.104406,0.147132,0.223483,0.323469,0.067471,0.015764,0.047192,0.934062,0.020767
529,0.782872,0.126779,0.720202,0.485189,0.006591,0.701695,0.024104,0.012049,0.074305,0.593082,0.272201,0.062917,0.081025,0.025309,0.089926,0.120550,0.302598,0.106509,0.147824,0.224032,0.325052,0.067410,0.015807,0.048110,0.934437,0.020892
530,0.782913,0.126682,0.720013,0.485249,0.006737,0.699259,0.024090,0.012033,0.074819,0.593159,0.272905,0.063133,0.081224,0.025306,0.090694,0.120836,0.303774,0.108423,0.148516,0.224605,0.326647,0.067338,0.015856,0.049057,0.934811,0.021020
531,0.782956,0.126587,0.719826,0.485314,0.006892,0.696775,0.024077,0.012019,0.075316,0.593258,0.273607,0.063362,0.081426,0.025301,0.091471,0.121123,0.304956,0.110176,0.149207,0.225228,0.328247,0.067223,0.015914,0.050031,0.935192,0.021148
532,0.782995,0.126492,0.719642,0.485384,0.007057,0.694244,0.024068,0.012001,0.075785,0.593368,0.274308,0.063604,0.081634,0.025295,0.092259,0.121413,0.306144,0.111794,0.149897,0.225867,0.329846,0.067050,0.015981,0.051030,0.935576,0.021277
533,0.783026,0.126397,0.719460,0.485457,0.007230,0.691667,0.024059,0.011972,0.076218,0.593478,0.275009,0.063859,0.081845,0.025288,0.093059,0.121704,0.307336,0.113289,0.150587,0.226480,0.331453,0.066865,0.016065,0.052053,0.935955,0.021410
534,0.783048,0.126302,0.719281,0.485532,0.007408,0.689050,0.024049,0.011936,0.076615,0.593589,0.275708,0.064128,0.082058,0.025281,0.093871,0.121997,0.308534,0.114672,0.151275,0.227070,0.333075,0.066731,0.016153,0.053096,0.936331,0.021544
535,0.783063,0.126208,0.719102,0.485608,0.007589,0.686396,0.024035,0.011900,0.076984,0.593712,0.276400,0.064409,0.082270,0.025276,0.094694,0.122286,0.309738,0.115951,0.151964,0.227665,0.334719,0.066690,0.016241,0.054160,0.936708,0.021684
536,0.783073,0.126114,0.718921,0.485685,0.007774,0.683701,0.024019,0.011873,0.077332,0.593854,0.277084,0.064705,0.082482,0.025272,0.095530,0.122572,0.310951,0.117125,0.152653,0.228276,0.336381,0.066706,0.016303,0.055249,0.937082,0.021829
537,0.783079,0.126019,0.718736,0.485760,0.007961,0.680962,0.024002,0.011852,0.077659,0.594015,0.277759,0.065015,0.082696,0.025268,0.096375,0.122855,0.312172,0.118188,0.153345,0.228911,0.338053,0.066725,0.016388,0.056366,0.937435,0.021970
538,0.783085,0.125924,0.718546,0.485834,0.008149,0.678172,0.023986,0.011832,0.077960,0.594189,0.278429,0.065343,0.082912,0.025265,0.097229,0.123140,0.313400,0.119133,0.154039,0.229558,0.339731,0.066701,0.016488,0.057513,0.937824,0.022112
539,0.783090,0.125828,0.718348,0.485904,0.008337,0.675328,0.023971,0.011807,0.078229,0.594369,0.279100,0.065690,0.083131,0.025263,0.098091,0.123433,0.314632,0.119943,0.154737,0.230172,0.341420,0.066640,0.016600,0.058688,0.938212,0.022249
