wavelength_nm,reflectance
1260.00,0.877650
1261.00,0.877776
1262.00,0.877863
1263.00,0.877901
1264.00,0.877906
1265.00,0.877842
1266.00,0.877801
1267.00,0.877710
1268.00,0.877662
1269.00,0.877606
1270.00,0.877615
1271.00,0.877666
1272.00,0.877757
1273.00,0.877936
1274.00,0.878191
1275.00,0.878504
1276.00,0.878906
1277.00,0.879394
1278.00,0.879966
1279.00,0.880615
1280.00,0.881364
1281.00,0.882161
1282.00,0.883069
1283.00,0.883952
1284.00,0.884885
1285.00,0.885808
1286.00,0.886747
1287.00,0.887676
1288.00,0.888644
1289.00,0.889560
1290.00,0.890456
1291.00,0.891321
1292.00,0.892184
1293.00,0.892984
1294.00,0.893740
1295.00,0.894456
1296.00,0.895061
1297.00,0.895602
1298.00,0.896107
1299.00,0.896553
1300.00,0.896956
1301.00,0.897316
1302.00,0.897627
1303.00,0.897862
1304.00,0.898092
1305.00,0.898285
1306.00,0.898461
1307.00,0.898625
1308.00,0.898737
1309.00,0.898799
1310.00,0.898849
1311.00,0.898876
1312.00,0.898863
1313.00,0.898848
1314.00,0.898749
1315.00,0.898604
1316.00,0.898427
1317.00,0.898195
1318.00,0.897949
1319.00,0.897661
1320.00,0.897311
1321.00,0.896959
1322.00,0.896595
1323.00,0.896176
1324.00,0.895748
1325.00,0.895247
1326.00,0.894693
1327.00,0.894082
1328.00,0.893409
1329.00,0.892713
1330.00,0.891992
1331.00,0.891204
1332.00,0.890382
1333.00,0.889512
1334.00,0.888589
1335.00,0.887611
1336.00,0.886594
1337.00,0.885546
1338.00,0.884448
1339.00,0.883254
1340.00,0.881983
1341.00,0.880655
1342.00,0.879251
1343.00,0.877767
1344.00,0.876184
1345.00,0.874528
1346.00,0.872763
1347.00,0.870874
1348.00,0.868925
1349.00,0.866889
1350.00,0.864800
1351.00,0.862639
1352.00,0.860402
1353.00,0.858085
1354.00,0.855746
1355.00,0.853331
1356.00,0.850884
1357.00,0.848385
1358.00,0.845894
1359.00,0.843320
1360.00,0.840838
1361.00,0.838368
1362.00,0.835984
1363.00,0.833710
1364.00,0.831559
1365.00,0.829586
1366.00,0.827849
1367.00,0.826356
1368.00,0.825091
1369.00,0.824068
1370.00,0.823216
1371.00,0.822520
