gml_id,fonte,comune_istat,area_m2,n_px,strip,sr_coastalblue,sr_blue,sr_greeni,sr_green,sr_yellow,sr_red,sr_rededge,sr_nir,ndvi
Mappatura_2020.7164,Mappatura_2020,03015166,104.6,13,20260512_101812_73_2553_3B,0.078,0.0988,0.11720000000000001,0.1206,0.1198,0.13,0.13920000000000002,0.21230000000000002,0.2404
Mappatura_2020.7165,Mappatura_2020,03015166,57.6,7,20260512_101812_73_2553_3B,0.0728,0.0893,0.1067,0.11080000000000001,0.1131,0.12290000000000001,0.132,0.20570000000000002,0.252
Mappatura_2020.7166,Mappatura_2020,03015166,38.5,5,20260512_101812_73_2553_3B,0.11800000000000001,0.11560000000000001,0.14200000000000002,0.14600000000000002,0.16790000000000002,0.15460000000000002,0.1913,0.2652,0.2635
Mappatura_2020.7169,Mappatura_2020,03015166,1104.3,124,20260512_101812_73_2553_3B,0.17200000000000001,0.20205,0.22965000000000002,0.23475000000000001,0.23770000000000002,0.25025000000000003,0.2494,0.28455,0.0641
Mappatura_2020.7170,Mappatura_2020,03015166,118.9,13,20260512_101812_73_2553_3B,0.0752,0.0915,0.1078,0.10990000000000001,0.1149,0.12250000000000001,0.1338,0.21430000000000002,0.2726
Mappatura_2020.7171,Mappatura_2020,03015166,68.8,7,20260512_101812_73_2553_3B,0.0811,0.1097,0.1275,0.1293,0.1279,0.14150000000000001,0.1569,0.2494,0.276
Mappatura_2020.7172,Mappatura_2020,03015166,76.0,8,20260512_101812_73_2553_3B,0.06435,0.07995000000000001,0.09770000000000001,0.10010000000000001,0.1073,0.11095000000000001,0.13625,0.23295000000000002,0.3548
Mappatura_2020.7173,Mappatura_2020,03015166,422.3,44,20260512_101812_73_2553_3B,0.08425,0.10155,0.1207,0.12490000000000001,0.12815000000000001,0.1381,0.15205000000000002,0.23915,0.2679
Mappatura_2020.7175,Mappatura_2020,03015166,231.1,26,20260512_101812_73_2553_3B,0.07385,0.08515,0.0988,0.10325000000000001,0.1106,0.11495000000000001,0.12435,0.1769,0.2123
Mappatura_2020.7177,Mappatura_2020,03015166,1850.5,208,20260512_101812_73_2553_3B,0.1194,0.13240000000000002,0.15380000000000002,0.15815,0.17065,0.17245000000000002,0.18925,0.25215,0.1877
Mappatura_2020.7179,Mappatura_2020,03015166,128.9,15,20260512_101812_73_2553_3B,0.1573,0.192,0.2202,0.22340000000000002,0.2039,0.2242,0.2202,0.2639,0.0813
Mappatura_2020.7180,Mappatura_2020,03015166,701.3,79,20260512_101812_73_2553_3B,0.09140000000000001,0.1076,0.1247,0.1263,0.1328,0.1393,0.14730000000000001,0.2018,0.1832
Mappatura_2020.7181,Mappatura_2020,03015166,521.4,57,20260512_101812_73_2553_3B,0.14750000000000002,0.18230000000000002,0.20620000000000002,0.21050000000000002,0.2094,0.2257,0.2293,0.27190000000000003,0.0928
Mappatura_2020.7182,Mappatura_2020,03015166,51.5,6,20260512_101812_73_2553_3B,0.05045,0.06835000000000001,0.08765,0.0883,0.08545,0.09055,0.11985000000000001,0.2906,0.5249
Mappatura_2020.7183,Mappatura_2020,03015166,496.7,55,20260512_101812_73_2553_3B,0.1305,0.1583,0.1831,0.1862,0.18660000000000002,0.1998,0.20450000000000002,0.28090000000000004,0.1687
Mappatura_2020.7184,Mappatura_2020,03015166,55.8,6,20260512_101812_73_2553_3B,0.075,0.09670000000000001,0.116,0.12365000000000001,0.11805,0.1315,0.14395,0.22095,0.2538
Mappatura_2020.7185,Mappatura_2020,03015166,168.7,18,20260512_101812_73_2553_3B,0.0877,0.10200000000000001,0.1245,0.12565,0.13390000000000002,0.1356,0.14715,0.20400000000000001,0.2014
Mappatura_2020.7189,Mappatura_2020,03015166,181.9,20,20260512_101812_73_2553_3B,0.1359,0.1615,0.19555,0.19955,0.21625,0.21705000000000002,0.23055,0.26455,0.0986
Mappatura_2020.7190,Mappatura_2020,03015166,198.4,22,20260512_101812_73_2553_3B,0.09530000000000001,0.1063,0.1203,0.11405,0.1135,0.1245,0.1353,0.23985,0.3166
Mappatura_2020.7191,Mappatura_2020,03015166,335.1,36,20260512_101812_73_2553_3B,0.28290000000000004,0.3392,0.39380000000000004,0.4026,0.39445,0.44045,0.43335,0.51285,0.0759
Mappatura_2020.7193,Mappatura_2020,03015166,527.7,58,20260512_101812_73_2553_3B,0.0756,0.08945,0.10930000000000001,0.11,0.11605,0.12240000000000001,0.14100000000000001,0.2464,0.3362
Mappatura_2020.7194,Mappatura_2020,03015166,826.3,91,20260512_101812_73_2553_3B,0.0888,0.1087,0.1269,0.1322,0.1403,0.1456,0.157,0.24300000000000002,0.2506
Mappatura_2020.7195,Mappatura_2020,03015166,44.0,5,20260512_101812_73_2553_3B,0.17320000000000002,0.22340000000000002,0.2457,0.25120000000000003,0.2388,0.2634,0.2444,0.27030000000000004,0.0129
Mappatura_2020.7197,Mappatura_2020,03015166,394.8,44,20260512_101812_73_2553_3B,0.2054,0.24785000000000001,0.2808,0.28435,0.27490000000000003,0.28915,0.28375,0.34140000000000004,0.0829
Mappatura_2020.7199,Mappatura_2020,03015166,129.9,17,20260512_101812_73_2553_3B,0.0664,0.0786,0.0956,0.1,0.1101,0.1119,0.128,0.2086,0.3017
Mappatura_2020.7200,Mappatura_2020,03015166,102.3,11,20260512_101812_73_2553_3B,0.0815,0.1041,0.1208,0.1179,0.1177,0.1306,0.13970000000000002,0.22610000000000002,0.2677
Mappatura_2020.7201,Mappatura_2020,03015166,153.8,17,20260512_101812_73_2553_3B,0.068,0.0843,0.10590000000000001,0.1134,0.1165,0.12350000000000001,0.1458,0.25670000000000004,0.3503
Mappatura_2020.7202,Mappatura_2020,03015166,281.5,31,20260512_101812_73_2553_3B,0.066,0.084,0.10400000000000001,0.113,0.11330000000000001,0.11760000000000001,0.1448,0.2636,0.383
Mappatura_2020.7203,Mappatura_2020,03015166,469.4,52,20260512_101812_73_2553_3B,0.23075,0.27105,0.30755,0.30865000000000004,0.2999,0.32135,0.3,0.31945,-0.003
Mappatura_2020.7204,Mappatura_2020,03015166,56.8,6,20260512_101812_73_2553_3B,0.07010000000000001,0.08885,0.10775,0.11445000000000001,0.11155000000000001,0.1206,0.1348,0.23770000000000002,0.3268
Mappatura_2020.7205,Mappatura_2020,03015166,83.0,9,20260512_101812_73_2553_3B,0.077,0.1023,0.1188,0.12300000000000001,0.1221,0.12840000000000001,0.1495,0.2436,0.3097
Mappatura_2020.7206,Mappatura_2020,03015166,242.4,27,20260512_101812_73_2553_3B,0.0828,0.1051,0.12100000000000001,0.1295,0.1394,0.1405,0.14930000000000002,0.21000000000000002,0.1983
Mappatura_2020.7207,Mappatura_2020,03015166,255.6,30,20260512_101812_73_2553_3B,0.08505,0.1087,0.13045,0.1359,0.14125000000000001,0.15360000000000001,0.1641,0.2303,0.1998
Mappatura_2020.7208,Mappatura_2020,03015166,888.6,97,20260512_101812_73_2553_3B,0.0752,0.0893,0.10640000000000001,0.1087,0.11220000000000001,0.1158,0.133,0.2333,0.3366
Mappatura_2020.7210,Mappatura_2020,03015166,854.4,95,20260512_101812_73_2553_3B,0.2054,0.24630000000000002,0.2806,0.2777,0.2817,0.2901,0.28400000000000003,0.30960000000000004,0.0325
Mappatura_2020.7211,Mappatura_2020,03015166,461.1,49,20260512_101812_73_2553_3B,0.1894,0.2159,0.2358,0.23390000000000002,0.23970000000000002,0.2427,0.2429,0.2551,0.0249
Mappatura_2020.7212,Mappatura_2020,03015166,391.0,45,20260512_101812_73_2553_3B,0.08990000000000001,0.10990000000000001,0.1273,0.1292,0.1406,0.14450000000000002,0.1575,0.22080000000000002,0.2089
Mappatura_2020.7213,Mappatura_2020,03015166,669.6,74,20260512_101812_73_2553_3B,0.14495,0.17285,0.1894,0.18245,0.18085,0.1928,0.1867,0.2131,0.05
Mappatura_2020.7214,Mappatura_2020,03015166,849.5,96,20260512_101812_73_2553_3B,0.0966,0.1159,0.13885,0.14335,0.1542,0.15660000000000002,0.1754,0.25845,0.2454
Mappatura_2020.7215,Mappatura_2020,03015166,102.4,12,20260512_101812_73_2553_3B,0.09770000000000001,0.1154,0.1312,0.1355,0.14035,0.1502,0.15635000000000002,0.2238,0.1968
Mappatura_2020.7217,Mappatura_2020,03015166,201.8,22,20260512_101812_73_2553_3B,0.11575,0.13665,0.16255,0.1663,0.17265,0.17975000000000002,0.18895,0.24430000000000002,0.1522
Mappatura_2020.7218,Mappatura_2020,03015166,993.7,112,20260512_101812_73_2553_3B,0.09205,0.1102,0.1283,0.1327,0.13675,0.14150000000000001,0.157,0.2504,0.2779
Mappatura_2020.7221,Mappatura_2020,03015166,109.4,13,20260512_101812_73_2553_3B,0.07680000000000001,0.09230000000000001,0.10880000000000001,0.11230000000000001,0.11850000000000001,0.12490000000000001,0.136,0.1903,0.2075
Mappatura_2020.7222,Mappatura_2020,03015166,162.6,19,20260512_101812_73_2553_3B,0.0684,0.0844,0.10260000000000001,0.1075,0.1134,0.1178,0.1293,0.1933,0.2427
Mappatura_2020.7223,Mappatura_2020,03015166,79.5,10,20260512_101812_73_2553_3B,0.057850000000000006,0.07690000000000001,0.0897,0.09495,0.09545000000000001,0.09755,0.1217,0.2257,0.3964
Mappatura_2020.7224,Mappatura_2020,03015166,704.8,80,20260512_101812_73_2553_3B,0.217,0.2585,0.29585,0.3008,0.29375,0.30970000000000003,0.2978,0.32020000000000004,0.0167
Mappatura_2020.7225,Mappatura_2020,03015166,356.1,40,20260512_101812_73_2553_3B,0.07880000000000001,0.08800000000000001,0.10500000000000001,0.1077,0.11325,0.11375,0.13375,0.2449,0.3657
Mappatura_2020.7226,Mappatura_2020,03015166,111.9,12,20260512_101812_73_2553_3B,0.07295,0.09075000000000001,0.10690000000000001,0.11315,0.11900000000000001,0.1241,0.1326,0.19345,0.2184
Mappatura_2020.7232,Mappatura_2020,03015166,314.9,35,20260512_101812_73_2553_3B,0.07100000000000001,0.0849,0.10210000000000001,0.1061,0.11270000000000001,0.11230000000000001,0.1313,0.2227,0.3296
Mappatura_2020.7237,Mappatura_2020,03015166,5046.0,564,20260512_101812_73_2553_3B,0.10790000000000001,0.125,0.14475000000000002,0.14800000000000002,0.1575,0.1635,0.1733,0.24495,0.1994
Mappatura_2020.7238,Mappatura_2020,03015166,107.4,12,20260512_101812_73_2553_3B,0.07105,0.0855,0.10515000000000001,0.10725000000000001,0.11535000000000001,0.11155000000000001,0.1374,0.23455,0.3554
Mappatura_2020.7240,Mappatura_2020,03015166,205.4,23,20260512_101812_73_2553_3B,0.21860000000000002,0.28550000000000003,0.3118,0.3052,0.2921,0.3262,0.2942,0.31220000000000003,-0.0219
Mappatura_2020.7241,Mappatura_2020,03015166,1186.6,130,20260512_101812_73_2553_3B,0.08935,0.1126,0.1297,0.1336,0.14135,0.14700000000000002,0.1559,0.22290000000000001,0.2052
Mappatura_2020.7243,Mappatura_2020,03015166,575.2,63,20260512_101812_73_2553_3B,0.1643,0.2068,0.22970000000000002,0.22590000000000002,0.2116,0.2366,0.22710000000000002,0.27690000000000003,0.0785
Mappatura_2020.7244,Mappatura_2020,03015166,411.6,45,20260512_101812_73_2553_3B,0.08,0.09390000000000001,0.11,0.1111,0.1158,0.12150000000000001,0.1287,0.1884,0.2159
Mappatura_2020.7245,Mappatura_2020,03015166,771.6,87,20260512_101812_73_2553_3B,0.09720000000000001,0.11130000000000001,0.1302,0.1315,0.138,0.1436,0.1524,0.19140000000000001,0.1427
Mappatura_2020.7246,Mappatura_2020,03015166,463.0,51,20260512_101812_73_2553_3B,0.1335,0.1522,0.1627,0.1565,0.1553,0.15510000000000002,0.1577,0.16820000000000002,0.0405
Mappatura_2020.7247,Mappatura_2020,03015166,234.6,27,20260512_101812_73_2553_3B,0.26890000000000003,0.3321,0.37070000000000003,0.3723,0.36300000000000004,0.38430000000000003,0.3673,0.3805,-0.005
Mappatura_2020.7248,Mappatura_2020,03015166,885.9,96,20260512_101812_73_2553_3B,0.15415,0.1773,0.2016,0.20725000000000002,0.22015,0.2172,0.23255,0.2797,0.1258
Mappatura_2020.7249,Mappatura_2020,03015166,129.1,14,20260512_101812_73_2553_3B,0.1738,0.21480000000000002,0.23425,0.24180000000000001,0.2349,0.255,0.24575000000000002,0.27840000000000004,0.0439
Mappatura_2020.7250,Mappatura_2020,03015166,77.9,9,20260512_101812_73_2553_3B,0.0853,0.098,0.1226,0.1222,0.1218,0.1295,0.1466,0.23090000000000002,0.2814
Mappatura_2020.7251,Mappatura_2020,03015166,416.7,47,20260512_101812_73_2553_3B,0.2033,0.2447,0.2731,0.27490000000000003,0.2684,0.28240000000000004,0.2785,0.32370000000000004,0.0681
Mappatura_2020.7253,Mappatura_2020,03015166,532.9,62,20260512_101812_73_2553_3B,0.24415,0.27840000000000004,0.32315,0.32735000000000003,0.3245,0.33605,0.33005,0.35055000000000003,0.0211
Mappatura_2020.7255,Mappatura_2020,03015166,121.0,13,20260512_101812_73_2553_3B,0.11,0.12440000000000001,0.14750000000000002,0.1558,0.1762,0.1713,0.18580000000000002,0.23600000000000002,0.1589
Mappatura_2020.7256,Mappatura_2020,03015166,153.9,17,20260512_101812_73_2553_3B,0.22490000000000002,0.2596,0.2948,0.30210000000000004,0.30510000000000004,0.3105,0.3126,0.3269,0.0257
Mappatura_2020.7257,Mappatura_2020,03015166,713.4,78,20260512_101812_73_2553_3B,0.23085,0.28150000000000003,0.31115000000000004,0.30895,0.30875,0.3251,0.32095,0.3461,0.0313
Mappatura_2020.7258,Mappatura_2020,03015166,234.7,26,20260512_101812_73_2553_3B,0.21355000000000002,0.342,0.36000000000000004,0.34995000000000004,0.32005,0.42750000000000005,0.33415,0.383,-0.0549
Mappatura_2020.7259,Mappatura_2020,03015166,289.0,33,20260512_101812_73_2553_3B,0.28950000000000004,0.3423,0.3859,0.38830000000000003,0.3799,0.4068,0.3947,0.4138,0.0085
Mappatura_2020.7260,Mappatura_2020,03015166,361.3,42,20260512_101812_73_2553_3B,0.15825,0.1933,0.22095,0.2235,0.2092,0.22790000000000002,0.2159,0.24150000000000002,0.029
Mappatura_2020.7261,Mappatura_2020,03015166,109.0,14,20260512_101812_73_2553_3B,0.06715,0.07985,0.0922,0.09445,0.09735,0.10355,0.1131,0.1723,0.2492
Mappatura_2020.7262,Mappatura_2020,03015166,231.3,26,20260512_101812_73_2553_3B,0.035300000000000005,0.0408,0.059000000000000004,0.0634,0.06295,0.056100000000000004,0.0954,0.24345,0.6254
Mappatura_2020.7266,Mappatura_2020,03015166,66.0,7,20260512_101812_73_2553_3B,0.09140000000000001,0.1076,0.1254,0.1312,0.1404,0.14880000000000002,0.1632,0.2232,0.2
Mappatura_2020.7268,Mappatura_2020,03015166,386.4,42,20260512_101812_73_2553_3B,0.0898,0.11,0.1301,0.13645000000000002,0.14875,0.15710000000000002,0.17035,0.22735000000000002,0.1827
Mappatura_2020.7272,Mappatura_2020,03015166,377.1,41,20260512_101812_73_2553_3B,0.08900000000000001,0.1101,0.133,0.1346,0.1333,0.14170000000000002,0.1539,0.22970000000000002,0.2369
Mappatura_2020.7273,Mappatura_2020,03015166,131.0,15,20260512_101812_73_2553_3B,0.0791,0.0952,0.1119,0.11610000000000001,0.1148,0.1221,0.136,0.2248,0.2961
Mappatura_2020.7274,Mappatura_2020,03015166,123.4,15,20260512_101812_73_2553_3B,0.1681,0.21350000000000002,0.24880000000000002,0.2525,0.23140000000000002,0.25620000000000004,0.24550000000000002,0.3205,0.1115
Mappatura_2020.7275,Mappatura_2020,03015166,2158.0,236,20260512_101812_73_2553_3B,0.18355000000000002,0.22285000000000002,0.25165,0.25255,0.2504,0.25955,0.25445,0.29145,0.0579
Mappatura_2020.7276,Mappatura_2020,03015166,242.0,28,20260512_101812_73_2553_3B,0.0674,0.08030000000000001,0.09835,0.10115,0.09820000000000001,0.1033,0.13390000000000002,0.2876,0.4715
Mappatura_2020.7278,Mappatura_2020,03015166,279.2,33,20260512_101812_73_2553_3B,0.1188,0.1434,0.16970000000000002,0.1748,0.1835,0.1962,0.20090000000000002,0.2717,0.1614
Mappatura_2020.7281,Mappatura_2020,03015166,61.5,7,20260512_101812_73_2553_3B,0.0494,0.0584,0.0732,0.0748,0.08360000000000001,0.0794,0.10640000000000001,0.2207,0.4708
Mappatura_2020.7284,Mappatura_2020,03015166,3887.2,431,20260512_101812_73_2553_3B,0.08610000000000001,0.10260000000000001,0.1203,0.12490000000000001,0.13090000000000002,0.1356,0.15380000000000002,0.25670000000000004,0.3087
Mappatura_2020.7285,Mappatura_2020,03015166,643.8,72,20260512_101812_73_2553_3B,0.24585,0.29815,0.3295,0.3291,0.32125000000000004,0.34575,0.32185,0.3407,-0.0074
Mappatura_2020.7286,Mappatura_2020,03015166,289.1,32,20260512_101812_73_2553_3B,0.10205,0.1259,0.14445,0.1458,0.1573,0.16,0.16970000000000002,0.2199,0.1577
Mappatura_2020.7287,Mappatura_2020,03015166,2414.9,269,20260512_101812_73_2553_3B,0.1612,0.191,0.2245,0.2315,0.24300000000000002,0.25680000000000003,0.2534,0.29500000000000004,0.0692
Mappatura_2020.7288,Mappatura_2020,03015166,78.1,10,20260512_101812_73_2553_3B,0.10035000000000001,0.11355000000000001,0.13745000000000002,0.14200000000000002,0.15145,0.15555,0.17335,0.25285,0.2382
Mappatura_2020.7292,Mappatura_2020,03015166,573.5,65,20260512_101812_73_2553_3B,0.131,0.1481,0.1724,0.17450000000000002,0.19160000000000002,0.19240000000000002,0.2094,0.25930000000000003,0.1481
Mappatura_2020.7293,Mappatura_2020,03015166,80.7,10,20260512_101812_73_2553_3B,0.12535000000000002,0.1486,0.1741,0.18175,0.19305,0.19640000000000002,0.20365,0.25630000000000003,0.1323
Mappatura_2020.7294,Mappatura_2020,03015166,63.2,6,20260512_101812_73_2553_3B,0.11995,0.11975000000000001,0.14700000000000002,0.15360000000000001,0.17515,0.15965000000000001,0.1862,0.23270000000000002,0.1862
Mappatura_2020.7295,Mappatura_2020,03015166,231.8,26,20260512_101812_73_2553_3B,0.18865,0.2296,0.26255,0.26425000000000004,0.25475000000000003,0.27335000000000004,0.25975000000000004,0.28385,0.0188
Mappatura_2020.7296,Mappatura_2020,03015166,225.2,21,20260512_101812_73_2553_3B,0.1023,0.1197,0.1424,0.1432,0.15460000000000002,0.1539,0.1676,0.2248,0.1872
Mappatura_2020.7297,Mappatura_2020,03015166,325.4,37,20260512_101812_73_2553_3B,0.10830000000000001,0.1246,0.1434,0.1479,0.1582,0.161,0.1711,0.222,0.1593
Mappatura_2020.7299,Mappatura_2020,03015166,65.0,6,20260512_101812_73_2553_3B,0.07315,0.0884,0.11085,0.11435000000000001,0.11335,0.1115,0.14895,0.30970000000000003,0.4706
Mappatura_2020.7301,Mappatura_2020,03015166,401.3,44,20260512_101812_73_2553_3B,0.0965,0.11985000000000001,0.13465000000000002,0.1375,0.14885,0.15425,0.16790000000000002,0.25585,0.2477
Mappatura_2020.7302,Mappatura_2020,03015166,1066.0,118,20260512_101812_73_2553_3B,0.24895,0.2919,0.32630000000000003,0.32935000000000003,0.33745,0.34615,0.35545000000000004,0.40080000000000005,0.0732
Mappatura_2020.7303,Mappatura_2020,03015166,724.1,82,20260512_101812_73_2553_3B,0.2421,0.28550000000000003,0.32365,0.3279,0.3267,0.3378,0.3511,0.38855,0.0699
Mappatura_2020.7304,Mappatura_2020,03015166,2558.4,283,20260512_101812_73_2553_3B,0.26630000000000004,0.29810000000000003,0.3367,0.3407,0.3523,0.3567,0.3573,0.3718,0.0207
Mappatura_2020.7305,Mappatura_2020,03015166,129.2,14,20260512_101812_73_2553_3B,0.25375000000000003,0.29655000000000004,0.3289,0.3274,0.32130000000000003,0.34790000000000004,0.32725000000000004,0.34400000000000003,-0.0056
Mappatura_2020.7306,Mappatura_2020,03015166,97.1,11,20260512_101812_73_2553_3B,0.24180000000000001,0.2985,0.33640000000000003,0.3299,0.3164,0.3473,0.3225,0.3407,-0.0096
Mappatura_2020.7307,Mappatura_2020,03015166,6001.6,667,20260512_101812_73_2553_3B,0.0896,0.1121,0.1307,0.1356,0.1448,0.1521,0.1615,0.22590000000000002,0.1952
Mappatura_2020.7309,Mappatura_2020,03015166,2194.8,242,20260512_101812_73_2553_3B,0.12755,0.157,0.1834,0.19215000000000002,0.2023,0.2088,0.2192,0.27440000000000003,0.1358
Mappatura_2020.7310,Mappatura_2020,03015166,254.4,28,20260512_101812_73_2553_3B,0.11115,0.12390000000000001,0.1479,0.1545,0.1678,0.1647,0.1857,0.2661,0.2354
Mappatura_2020.7794,Mappatura_2020,03015077,113.6,12,20260512_101812_73_2553_3B,0.07865,0.10245,0.11755,0.11955,0.12125000000000001,0.1364,0.13645000000000002,0.17725000000000002,0.1302
Mappatura_2020.7795,Mappatura_2020,03015077,711.7,79,20260512_101812_73_2553_3B,0.2406,0.2888,0.319,0.3148,0.3216,0.3315,0.33630000000000004,0.3482,0.0246
Mappatura_2020.7796,Mappatura_2020,03015077,2033.5,229,20260512_101812_73_2553_3B,0.22340000000000002,0.24730000000000002,0.28190000000000004,0.28850000000000003,0.3004,0.2995,0.30710000000000004,0.334,0.0545
Mappatura_2020.7797,Mappatura_2020,03015077,321.3,35,20260512_101812_73_2553_3B,0.19190000000000002,0.223,0.2384,0.23850000000000002,0.23270000000000002,0.2526,0.2464,0.2949,0.0773
Mappatura_2020.7798,Mappatura_2020,03015077,393.6,45,20260512_101812_73_2553_3B,0.0949,0.11420000000000001,0.1363,0.1421,0.14930000000000002,0.1517,0.1658,0.2348,0.215
Mappatura_2020.7799,Mappatura_2020,03015077,112.3,13,20260512_101812_73_2553_3B,0.1297,0.14400000000000002,0.17320000000000002,0.1741,0.19010000000000002,0.1883,0.2112,0.25320000000000004,0.147
Mappatura_2020.7800,Mappatura_2020,03015077,180.6,19,20260512_101812_73_2553_3B,0.0753,0.099,0.1179,0.12090000000000001,0.11750000000000001,0.1315,0.1453,0.2516,0.3135
Mappatura_2020.7801,Mappatura_2020,03015077,334.4,37,20260512_101812_73_2553_3B,0.056,0.0731,0.0994,0.1078,0.1134,0.10990000000000001,0.1583,0.2867,0.4458
Mappatura_2020.7802,Mappatura_2020,03015077,187.7,21,20260512_101812_73_2553_3B,0.10590000000000001,0.11900000000000001,0.14400000000000002,0.15130000000000002,0.1617,0.1613,0.1779,0.2313,0.1783
Mappatura_2020.7805,Mappatura_2020,03015077,160.3,18,20260512_101812_73_2553_3B,0.08020000000000001,0.10625000000000001,0.12295,0.12660000000000002,0.127,0.1396,0.14835,0.22375,0.2316
Mappatura_2020.7809,Mappatura_2020,03015077,49.2,5,20260512_101812_73_2553_3B,0.078,0.0979,0.1197,0.12490000000000001,0.1325,0.1422,0.1617,0.2306,0.2371
Mappatura_2020.7810,Mappatura_2020,03015077,1980.3,220,20260512_101812_73_2553_3B,0.1091,0.1213,0.14475000000000002,0.15175,0.16705,0.16745000000000002,0.186,0.23885,0.1757
Mappatura_2020.7811,Mappatura_2020,03015077,674.7,75,20260512_101812_73_2553_3B,0.266,0.3205,0.35810000000000003,0.3674,0.37070000000000003,0.3956,0.3899,0.41240000000000004,0.0208
Mappatura_2020.7812,Mappatura_2020,03015077,470.5,55,20260512_101812_73_2553_3B,0.225,0.2574,0.2735,0.2752,0.27890000000000004,0.2927,0.2901,0.3104,0.0293
Mappatura_2020.7813,Mappatura_2020,03015077,797.1,89,20260512_101812_73_2553_3B,0.2363,0.2741,0.303,0.3053,0.31070000000000003,0.3098,0.30920000000000003,0.3063,-0.0057
Mappatura_2020.7814,Mappatura_2020,03015077,216.9,23,20260512_101812_73_2553_3B,0.0646,0.0777,0.094,0.09430000000000001,0.099,0.09820000000000001,0.1213,0.19920000000000002,0.3396
Mappatura_2020.7815,Mappatura_2020,03015077,65.4,8,20260512_101812_73_2553_3B,0.07855000000000001,0.08875000000000001,0.10740000000000001,0.10990000000000001,0.11750000000000001,0.12575,0.13745000000000002,0.17955000000000002,0.1762
Mappatura_2020.7816,Mappatura_2020,03015077,121.2,12,20260512_101812_73_2553_3B,0.06815,0.08205,0.0946,0.1009,0.10535,0.11205000000000001,0.1227,0.17320000000000002,0.2144
Mappatura_2020.7817,Mappatura_2020,03015077,132.0,11,20260512_101812_73_2553_3B,0.0732,0.0913,0.10500000000000001,0.1131,0.1207,0.12250000000000001,0.1383,0.2081,0.2589
Mappatura_2020.7819,Mappatura_2020,03015077,337.7,39,20260512_101812_73_2553_3B,0.0818,0.1047,0.11850000000000001,0.12250000000000001,0.1259,0.1341,0.1394,0.19460000000000002,0.1841
Mappatura_2020.7822,Mappatura_2020,03015077,1032.8,114,20260512_101812_73_2553_3B,0.2609,0.29465,0.33035000000000003,0.3356,0.33855,0.34695000000000004,0.34065,0.3541,0.0102
Mappatura_2020.7823,Mappatura_2020,03015077,560.9,62,20260512_101812_73_2553_3B,0.0983,0.11695000000000001,0.14065,0.14750000000000002,0.1598,0.16285,0.17655,0.23470000000000002,0.1807
Mappatura_2020.7824,Mappatura_2020,03015077,179.6,19,20260512_101812_73_2553_3B,0.0907,0.1012,0.1174,0.12090000000000001,0.13720000000000002,0.1405,0.1537,0.2182,0.2166
Mappatura_2020.7825,Mappatura_2020,03015077,1530.8,170,20260512_101812_73_2553_3B,0.26805,0.30965000000000004,0.36165,0.37525000000000003,0.4036,0.45415,0.47240000000000004,0.54215,0.0883
Mappatura_2020.7826,Mappatura_2020,03015077,290.6,32,20260512_101812_73_2553_3B,0.09045,0.1015,0.1223,0.12565,0.13815,0.13920000000000002,0.15585000000000002,0.2059,0.1933
Mappatura_2020.7841,Mappatura_2020,03108034,146.7,18,20260512_101812_73_2553_3B,0.062150000000000004,0.07345,0.09175,0.0945,0.0974,0.09920000000000001,0.1245,0.21615,0.3709
Mappatura_2020.7843,Mappatura_2020,03108034,128.3,15,20260512_101812_73_2553_3B,0.1917,0.233,0.2625,0.262,0.23720000000000002,0.2587,0.2449,0.29000000000000004,0.057
Mappatura_2020.7844,Mappatura_2020,03108034,78.4,8,20260512_101812_73_2553_3B,0.08270000000000001,0.10335000000000001,0.1253,0.12840000000000001,0.12605,0.13770000000000002,0.14725000000000002,0.2267,0.2442
Mappatura_2020.7845,Mappatura_2020,03108034,669.3,75,20260512_101812_73_2553_3B,0.1071,0.1306,0.15560000000000002,0.16590000000000002,0.17220000000000002,0.17930000000000001,0.19190000000000002,0.2591,0.182
Mappatura_2020.7846,Mappatura_2020,03108034,167.9,20,20260512_101812_73_2553_3B,0.0765,0.09975,0.11255000000000001,0.11195000000000001,0.11115,0.11885000000000001,0.13425,0.217,0.2922
Mappatura_2020.7848,Mappatura_2020,03108034,877.3,97,20260512_101812_73_2553_3B,0.2591,0.31980000000000003,0.3523,0.3518,0.3547,0.37170000000000003,0.36100000000000004,0.3738,0.0028
Mappatura_2020.7849,Mappatura_2020,03108034,562.5,62,20260512_101812_73_2553_3B,0.1057,0.11915,0.1386,0.14105,0.14755000000000001,0.1532,0.168,0.21975,0.1784
Mappatura_2020.7850,Mappatura_2020,03108034,111.7,12,20260512_101812_73_2553_3B,0.08145000000000001,0.09975,0.11795,0.12225000000000001,0.1323,0.1335,0.14295,0.21715,0.2386
Mappatura_2020.7851,Mappatura_2020,03108034,150.9,16,20260512_101812_73_2553_3B,0.2015,0.25645,0.28235,0.28345000000000004,0.27085000000000004,0.29515,0.28085,0.33290000000000003,0.0601
Mappatura_2020.7853,Mappatura_2020,03108034,202.5,23,20260512_101812_73_2553_3B,0.0731,0.0859,0.10260000000000001,0.10890000000000001,0.11410000000000001,0.1131,0.1391,0.2487,0.3748
Mappatura_2020.7854,Mappatura_2020,03108034,40.4,6,20260512_101812_73_2553_3B,0.051500000000000004,0.0543,0.07155,0.07150000000000001,0.08585000000000001,0.07655,0.1008,0.16090000000000002,0.3552
