gml_id,fonte,comune_istat,area_m2,n_px,strip,sr_blue,sr_green,sr_red,sr_nir,ndvi
Mappature_precedenti.1678,PRAL,03012040,37.0,5,20260330_105816_37_2514_3B,0.1824,0.1887,0.20420000000000002,0.27890000000000004,0.1546
Mappature_precedenti.1680,PRAL,03012040,125.4,12,20260330_105816_37_2514_3B,0.0847,0.09665,0.1174,0.17695,0.2023
Mappature_precedenti.1724,PRAL,03012040,56.6,5,20260330_105816_37_2514_3B,0.19190000000000002,0.2076,0.2137,0.27490000000000003,0.1253
Mappature_precedenti.1729,PRAL,03012040,334.8,37,20260330_105816_37_2514_3B,0.093,0.1057,0.1246,0.2325,0.3022
Mappature_precedenti.1738,PRAL,03012073,532.3,59,20260330_105816_37_2514_3B,0.0983,0.11510000000000001,0.1303,0.2149,0.2451
Mappature_precedenti.1740,PRAL,03012073,1004.2,111,20260330_105816_37_2514_3B,0.136,0.155,0.17830000000000001,0.2406,0.1487
Mappature_precedenti.1742,PRAL,03012073,598.6,66,20260330_105816_37_2514_3B,0.13725,0.15485000000000002,0.17200000000000001,0.25555,0.1954
Mappature_precedenti.1744,PRAL,03012073,2501.0,279,20260330_105816_37_2514_3B,0.2821,0.29760000000000003,0.3139,0.3341,0.0312
Mappature_precedenti.1746,PRAL,03012073,3039.2,338,20260330_105816_37_2514_3B,0.0878,0.10245,0.1164,0.18680000000000002,0.2322
Mappature_precedenti.1748,PRAL,03012073,189.6,21,20260330_105816_37_2514_3B,0.1326,0.1652,0.1862,0.257,0.1597
Mappature_precedenti.1751,PRAL,03012073,3360.7,373,20260330_105816_37_2514_3B,0.2359,0.254,0.268,0.28750000000000003,0.0351
Mappature_precedenti.1753,PRAL,03012073,1523.8,170,20260330_105816_37_2514_3B,0.10930000000000001,0.12305,0.1371,0.2212,0.2347
Mappature_precedenti.1780,PRAL,03012070,240.6,26,20260330_105816_37_2514_3B,0.09040000000000001,0.10585,0.1163,0.2099,0.2869
Mappature_precedenti.1783,PRAL,03012070,58.8,6,20260330_105816_37_2514_3B,0.08600000000000001,0.0975,0.10795,0.1696,0.2221
Mappature_precedenti.1784,PRAL,03012070,92.5,13,20260330_105816_37_2514_3B,0.0843,0.0925,0.09870000000000001,0.1721,0.271
Mappature_precedenti.1788,PRAL,03012070,54.2,7,20260330_105816_37_2514_3B,0.1589,0.1633,0.1726,0.1991,0.0713
Mappature_precedenti.1839,PRAL,03012070,322.7,37,20260330_105816_37_2514_3B,0.1422,0.1511,0.1683,0.23520000000000002,0.1658
Mappature_precedenti.1889,PRAL,03012070,85.3,8,20260330_105816_37_2514_3B,0.08365,0.10015,0.1106,0.19255,0.2703
Mappature_precedenti.1921,PRAL,03012070,45.6,6,20260330_105816_37_2514_3B,0.1953,0.20095000000000002,0.21345,0.30225,0.1722
Mappature_precedenti.1932,PRAL,03012070,380.2,41,20260330_105816_37_2514_3B,0.09280000000000001,0.1027,0.113,0.2215,0.3244
Mappature_precedenti.1949,PRAL,03012070,95.6,10,20260330_105816_37_2514_3B,0.0721,0.0855,0.08765,0.22655,0.4421
Mappature_precedenti.2107,PRAL,03012070,65.8,8,20260330_105816_37_2514_3B,0.17895,0.19385000000000002,0.20235,0.24895,0.1033
Mappature_precedenti.2143,PRAL,03012070,109.8,12,20260330_105816_37_2514_3B,0.19840000000000002,0.20665,0.2268,0.25165,0.0519
Mappature_precedenti.2191,PRAL,03012070,194.1,20,20260330_105816_37_2514_3B,0.08565,0.0959,0.10175000000000001,0.21295,0.3534
Mappature_precedenti.2287,PRAL,03012091,147.2,16,20260330_105816_37_2514_3B,0.18105000000000002,0.22765000000000002,0.274,0.32205,0.0806
Mappature_precedenti.2289,PRAL,03012091,803.6,87,20260330_105816_37_2514_3B,0.1789,0.2301,0.28,0.33130000000000004,0.0839
Mappature_precedenti.2298,PRAL,03012044,124.8,12,20260330_105816_37_2514_3B,0.06315,0.0823,0.12375000000000001,0.2082,0.2544
Mappature_precedenti.2299,PRAL,03012044,245.8,28,20260330_105816_37_2514_3B,0.09885000000000001,0.11420000000000001,0.12565,0.2164,0.2653
Mappature_precedenti.2302,PRAL,03012044,71.7,8,20260330_105816_37_2514_3B,0.08600000000000001,0.10715000000000001,0.10945,0.21330000000000002,0.3218
Mappature_precedenti.2303,PRAL,03012044,104.1,12,20260330_105816_37_2514_3B,0.09390000000000001,0.10995,0.1203,0.2068,0.2644
Mappature_precedenti.2304,PRAL,03012044,507.0,55,20260330_105816_37_2514_3B,0.0907,0.1003,0.1105,0.20570000000000002,0.3011
Mappature_precedenti.2308,PRAL,03012023,250.4,29,20260330_105816_37_2514_3B,0.1376,0.1499,0.16490000000000002,0.23970000000000002,0.1849
Mappature_precedenti.2311,PRAL,03012023,537.7,58,20260330_105816_37_2514_3B,0.11605,0.12710000000000002,0.14165,0.22365000000000002,0.2245
Mappature_precedenti.2312,PRAL,03012023,473.9,52,20260330_105816_37_2514_3B,0.1316,0.1366,0.1583,0.20450000000000002,0.1273
Mappature_precedenti.2324,PRAL,03012023,1162.0,130,20260330_105816_37_2514_3B,0.10635,0.1107,0.12380000000000001,0.2074,0.2524
Mappature_precedenti.2325,PRAL,03012023,283.3,32,20260330_105816_37_2514_3B,0.23305,0.2358,0.25220000000000004,0.29635,0.0805
Mappature_precedenti.2326,PRAL,03012023,72.7,8,20260330_105816_37_2514_3B,0.1317,0.15035,0.16840000000000002,0.23965,0.1746
Mappature_precedenti.2329,PRAL,03012023,1066.3,117,20260330_105816_37_2514_3B,0.12380000000000001,0.1401,0.1557,0.23390000000000002,0.2007
Mappature_precedenti.2330,PRAL,03012023,163.5,17,20260330_105816_37_2514_3B,0.101,0.1164,0.1282,0.2366,0.2971
Mappature_precedenti.2339,PRAL,03012078,155.6,17,20260330_105816_37_2514_3B,0.4409,0.4368,0.4637,0.4882,0.0257
Mappature_precedenti.2340,PRAL,03012078,232.6,26,20260330_105816_37_2514_3B,0.24480000000000002,0.2726,0.28145000000000003,0.31235,0.052
Mappature_precedenti.2352,PRAL,03012078,162.1,19,20260330_105816_37_2514_3B,0.0891,0.10550000000000001,0.112,0.2101,0.3046
Mappature_precedenti.2360,PRAL,03012078,632.5,70,20260330_105816_37_2514_3B,0.15745,0.17645,0.20435,0.2738,0.1452
Mappature_precedenti.2365,PRAL,03012078,93.8,11,20260330_105816_37_2514_3B,0.1119,0.13140000000000002,0.1449,0.2449,0.2565
Mappature_precedenti.2369,PRAL,03012078,70.4,6,20260330_105816_37_2514_3B,0.2265,0.20215,0.22625,0.26275000000000004,0.0746
Mappature_precedenti.2370,PRAL,03012078,76.5,8,20260330_105816_37_2514_3B,0.09585,0.11305000000000001,0.1265,0.18855,0.197
Mappature_precedenti.2371,PRAL,03012078,203.6,23,20260330_105816_37_2514_3B,0.10890000000000001,0.11960000000000001,0.1428,0.2127,0.1966
Mappature_precedenti.2376,PRAL,03012078,63.1,7,20260330_105816_37_2514_3B,0.0753,0.0971,0.158,0.19640000000000002,0.1084
Mappature_precedenti.2378,PRAL,03012078,1579.6,178,20260330_105816_37_2514_3B,0.259,0.27440000000000003,0.30335,0.34090000000000004,0.0583
Mappature_precedenti.2380,PRAL,03012078,199.8,23,20260330_105816_37_2514_3B,0.1032,0.11850000000000001,0.1321,0.2388,0.2877
Mappature_precedenti.2381,PRAL,03012078,500.9,57,20260330_105816_37_2514_3B,0.3764,0.3766,0.39540000000000003,0.3874,-0.0102
Mappature_precedenti.2383,PRAL,03012078,63.7,6,20260330_105816_37_2514_3B,0.0826,0.0999,0.10985,0.20140000000000002,0.2941
Mappature_precedenti.2391,PRAL,03012078,468.6,53,20260330_105816_37_2514_3B,0.07640000000000001,0.09290000000000001,0.10060000000000001,0.2305,0.3923
Mappature_precedenti.2397,PRAL,03012078,192.7,21,20260330_105816_37_2514_3B,0.0998,0.10790000000000001,0.12290000000000001,0.18050000000000002,0.1898
Mappature_precedenti.2399,PRAL,03012078,1765.1,195,20260330_105816_37_2514_3B,0.125,0.1441,0.15810000000000002,0.2622,0.2477
Mappature_precedenti.2657,PRAL,03012133,170.8,19,20260330_105816_37_2514_3B,0.08360000000000001,0.0926,0.1356,0.22540000000000002,0.2488
Mappature_precedenti.2669,PRAL,03012133,39.7,5,20260330_105816_37_2514_3B,0.0887,0.0935,0.10590000000000001,0.22260000000000002,0.3553
Mappature_precedenti.2673,PRAL,03012133,57.3,6,20260330_105816_37_2514_3B,0.08125,0.09380000000000001,0.10360000000000001,0.19555,0.3074
Mappature_precedenti.2675,PRAL,03012133,185.2,19,20260330_105816_37_2514_3B,0.08650000000000001,0.1014,0.11230000000000001,0.2242,0.3325
Mappature_precedenti.2676,PRAL,03012133,194.2,22,20260330_105816_37_2514_3B,0.0862,0.09815,0.10295,0.19855,0.3171
Mappature_precedenti.2682,PRAL,03012133,232.2,23,20260330_105816_37_2514_3B,0.1231,0.12090000000000001,0.1332,0.17450000000000002,0.1342
Mappature_precedenti.2690,PRAL,03012133,652.1,74,20260330_105816_37_2514_3B,0.1444,0.1554,0.1605,0.1953,0.0978
Mappature_precedenti.2704,PRAL,03012133,55.9,6,20260330_105816_37_2514_3B,0.076,0.08735000000000001,0.0915,0.2223,0.4168
Mappature_precedenti.2706,PRAL,03012133,76.0,8,20260330_105816_37_2514_3B,0.0949,0.10550000000000001,0.11705,0.18955,0.2365
Mappature_precedenti.2753,PRAL,03012133,75.4,9,20260330_105816_37_2514_3B,0.11610000000000001,0.2038,0.2417,0.2967,0.1022
Mappature_precedenti.2776,PRAL,03012133,305.6,35,20260330_105816_37_2514_3B,0.09530000000000001,0.1046,0.11370000000000001,0.25630000000000003,0.3854
Mappature_precedenti.2781,PRAL,03012133,78.1,10,20260330_105816_37_2514_3B,0.11610000000000001,0.1338,0.14495,0.2177,0.2006
Mappature_precedenti.2893,PRAL,03012089,48.9,5,20260330_105816_37_2514_3B,0.0709,0.0811,0.0956,0.16340000000000002,0.2618
Mappature_precedenti.2897,PRAL,03012089,158.5,16,20260330_105816_37_2514_3B,0.2755,0.27925,0.30265000000000003,0.32270000000000004,0.0321
Mappature_precedenti.2900,PRAL,03012089,498.8,57,20260330_105816_37_2514_3B,0.09620000000000001,0.1066,0.12190000000000001,0.2233,0.2937
Mappature_precedenti.2904,PRAL,03012089,322.8,40,20260330_105816_37_2514_3B,0.30055000000000004,0.33345,0.3497,0.36495,0.0213
Mappature_precedenti.2905,PRAL,03012089,251.7,29,20260330_105816_37_2514_3B,0.097,0.11720000000000001,0.1265,0.22340000000000002,0.2769
Mappature_precedenti.2906,PRAL,03012089,85.5,10,20260330_105816_37_2514_3B,0.07825,0.08975000000000001,0.09475,0.262,0.4688
Mappature_precedenti.2908,PRAL,03012089,118.6,12,20260330_105816_37_2514_3B,0.08095000000000001,0.0956,0.1046,0.20875000000000002,0.3324
Mappature_precedenti.2916,PRAL,03012089,3513.3,363,20260330_105816_37_2514_3B,0.2165,0.2331,0.24910000000000002,0.26,0.0214
Mappature_precedenti.3017,PRAL,03012035,78.5,8,20260330_105816_37_2514_3B,0.1626,0.16265000000000002,0.1744,0.24780000000000002,0.1739
Mappature_precedenti.3018,PRAL,03012035,60.9,7,20260330_105816_37_2514_3B,0.12000000000000001,0.1361,0.14070000000000002,0.264,0.3047
Mappature_precedenti.3020,PRAL,03012035,394.9,45,20260330_105816_37_2514_3B,0.1277,0.1405,0.158,0.2354,0.1967
Mappature_precedenti.3021,PRAL,03012035,138.4,16,20260330_105816_37_2514_3B,0.3312,0.3124,0.33635000000000004,0.34935,0.019
Mappature_precedenti.3022,PRAL,03012035,141.4,15,20260330_105816_37_2514_3B,0.10690000000000001,0.1187,0.131,0.2716,0.3492
Mappature_precedenti.3023,PRAL,03012035,164.4,19,20260330_105816_37_2514_3B,0.0954,0.1085,0.1206,0.226,0.3041
Mappature_precedenti.3025,PRAL,03012035,69.6,7,20260330_105816_37_2514_3B,0.1102,0.1317,0.14500000000000002,0.24380000000000002,0.2541
Mappature_precedenti.3028,PRAL,03012035,58.2,7,20260330_105816_37_2514_3B,0.0887,0.1111,0.11040000000000001,0.2932,0.4529
Mappature_precedenti.3029,PRAL,03012035,129.5,15,20260330_105816_37_2514_3B,0.19870000000000002,0.19990000000000002,0.2179,0.27190000000000003,0.1102
Mappature_precedenti.3030,PRAL,03012035,57.9,6,20260330_105816_37_2514_3B,0.0872,0.0915,0.0926,0.19475,0.3555
Mappature_precedenti.3035,PRAL,03012046,349.2,39,20260330_105816_37_2514_3B,0.12430000000000001,0.1482,0.16670000000000001,0.2887,0.2679
Mappature_precedenti.3036,PRAL,03012046,346.7,39,20260330_105816_37_2514_3B,0.1272,0.1491,0.1683,0.2899,0.2654
Mappature_precedenti.3038,PRAL,03012046,1562.0,173,20260330_105816_37_2514_3B,0.1834,0.218,0.23240000000000002,0.3698,0.2282
Mappature_precedenti.3039,PRAL,03012046,1381.3,155,20260330_105816_37_2514_3B,0.1107,0.1453,0.15180000000000002,0.2561,0.2557
Mappature_precedenti.3043,PRAL,03012046,123.9,13,20260330_105816_37_2514_3B,0.1165,0.1395,0.1615,0.2842,0.2753
Mappature_precedenti.3045,PRAL,03012046,198.2,23,20260330_105816_37_2514_3B,0.1431,0.15560000000000002,0.1636,0.1968,0.0921
Mappature_precedenti.3047,PRAL,03012046,120.0,14,20260330_105816_37_2514_3B,0.2152,0.23405,0.25965,0.28825,0.0522
Mappature_precedenti.3050,PRAL,03012046,243.4,28,20260330_105816_37_2514_3B,0.109,0.1273,0.13675,0.24175000000000002,0.2774
Mappature_precedenti.3052,PRAL,03012046,55.9,7,20260330_105816_37_2514_3B,0.3336,0.3254,0.3531,0.3462,-0.0099
Mappature_precedenti.3053,PRAL,03012046,121.7,13,20260330_105816_37_2514_3B,0.09970000000000001,0.1129,0.1245,0.2235,0.2845
Mappature_precedenti.3055,PRAL,03012046,578.0,65,20260330_105816_37_2514_3B,0.3306,0.3342,0.37510000000000004,0.36460000000000004,-0.0142
Mappature_precedenti.3059,PRAL,03012046,618.8,70,20260330_105816_37_2514_3B,0.10235000000000001,0.1401,0.1728,0.24585,0.1745
Mappature_precedenti.3063,PRAL,03012046,101.0,11,20260330_105816_37_2514_3B,0.08310000000000001,0.096,0.1028,0.1897,0.2971
Mappature_precedenti.3068,PRAL,03012046,489.6,56,20260330_105816_37_2514_3B,0.23535,0.25605,0.27925,0.301,0.0375
Mappature_precedenti.3069,PRAL,03012046,126.6,14,20260330_105816_37_2514_3B,0.0847,0.0944,0.10795,0.20370000000000002,0.3072
Mappature_precedenti.3072,PRAL,03012046,160.5,18,20260330_105816_37_2514_3B,0.09675,0.11125,0.12275000000000001,0.22675,0.2976
Mappature_precedenti.3073,PRAL,03012046,264.1,32,20260330_105816_37_2514_3B,0.20420000000000002,0.22610000000000002,0.24935000000000002,0.25470000000000004,0.0106
Mappature_precedenti.3076,PRAL,03012012,142.3,16,20260330_105816_37_2514_3B,0.16870000000000002,0.1763,0.18955,0.23475000000000001,0.1065
Mappature_precedenti.3079,PRAL,03012012,659.5,72,20260330_105816_37_2514_3B,0.0892,0.1013,0.11255000000000001,0.18225,0.2364
Mappature_precedenti.3085,PRAL,03012012,463.4,52,20260330_105816_37_2514_3B,0.09770000000000001,0.11265,0.12735000000000002,0.21330000000000002,0.2523
Mappature_precedenti.3092,PRAL,03012012,51.9,7,20260330_105816_37_2514_3B,0.0902,0.0998,0.1081,0.1988,0.2955
Mappature_precedenti.3094,PRAL,03012012,510.2,58,20260330_105816_37_2514_3B,0.2457,0.2687,0.27925,0.298,0.0325
Mappature_precedenti.3095,PRAL,03012012,43.8,5,20260330_105816_37_2514_3B,0.0833,0.0888,0.09580000000000001,0.1767,0.2969
Mappature_precedenti.3097,PRAL,03012012,253.8,29,20260330_105816_37_2514_3B,0.1015,0.1206,0.1333,0.23970000000000002,0.2853
Mappature_precedenti.3099,PRAL,03012012,99.8,12,20260330_105816_37_2514_3B,0.056650000000000006,0.0661,0.0692,0.15525,0.3834
Mappature_precedenti.3100,PRAL,03012012,115.0,12,20260330_105816_37_2514_3B,0.0795,0.0892,0.0978,0.20915,0.3628
Mappature_precedenti.3105,PRAL,03012012,83.0,10,20260330_105816_37_2514_3B,0.06995,0.08605,0.09240000000000001,0.20665,0.382
Mappature_precedenti.3107,PRAL,03012012,96.1,10,20260330_105816_37_2514_3B,0.2144,0.21115,0.23275,0.2944,0.1169
Mappature_precedenti.3108,PRAL,03012012,181.2,21,20260330_105816_37_2514_3B,0.0921,0.0976,0.1038,0.14730000000000001,0.1732
Mappature_precedenti.3109,PRAL,03012012,129.0,14,20260330_105816_37_2514_3B,0.12715,0.13555,0.15825,0.2217,0.167
Mappature_precedenti.3110,PRAL,03012012,326.8,35,20260330_105816_37_2514_3B,0.16870000000000002,0.17930000000000001,0.18660000000000002,0.2406,0.1264
Mappature_precedenti.3111,PRAL,03012012,53.3,6,20260330_105816_37_2514_3B,0.14055,0.14485,0.15460000000000002,0.20925000000000002,0.1502
Mappature_precedenti.3112,PRAL,03012012,186.1,20,20260330_105816_37_2514_3B,0.24680000000000002,0.24600000000000002,0.26880000000000004,0.30105000000000004,0.0566
Mappature_precedenti.3113,PRAL,03012012,163.3,17,20260330_105816_37_2514_3B,0.0922,0.1029,0.1184,0.1771,0.1986
Mappature_precedenti.3117,PRAL,03012012,41.0,6,20260330_105816_37_2514_3B,0.07490000000000001,0.08605,0.0955,0.1583,0.2474
Mappature_precedenti.3121,PRAL,03012012,142.9,16,20260330_105816_37_2514_3B,0.0935,0.1072,0.1188,0.1978,0.2495
Mappature_precedenti.3123,PRAL,03012012,65.1,9,20260330_105816_37_2514_3B,0.0922,0.10650000000000001,0.12390000000000001,0.2114,0.261
Mappature_precedenti.3125,PRAL,03012124,110.0,11,20260330_105816_37_2514_3B,0.12240000000000001,0.13970000000000002,0.1549,0.2497,0.2343
Mappature_precedenti.3136,PRAL,03012124,508.0,56,20260330_105816_37_2514_3B,0.16135000000000002,0.161,0.1744,0.22195,0.12
Mappature_precedenti.3140,PRAL,03012124,322.1,35,20260330_105816_37_2514_3B,0.1481,0.1642,0.1814,0.2721,0.2
Mappature_precedenti.3150,PRAL,03012124,2810.3,313,20260330_105816_37_2514_3B,0.13190000000000002,0.14850000000000002,0.161,0.2456,0.2081
Mappature_precedenti.3156,PRAL,03012124,571.6,66,20260330_105816_37_2514_3B,0.23950000000000002,0.25570000000000004,0.25830000000000003,0.32380000000000003,0.1125
Mappature_precedenti.3159,PRAL,03012048,221.1,24,20260330_105816_37_2514_3B,0.24315,0.24585,0.26930000000000004,0.27855,0.0169
Mappature_precedenti.3160,PRAL,03012048,72.6,7,20260330_105816_37_2514_3B,0.0782,0.08650000000000001,0.0926,0.17450000000000002,0.3066
Mappature_precedenti.3163,PRAL,03012048,109.1,12,20260330_105816_37_2514_3B,0.09355000000000001,0.10600000000000001,0.11355000000000001,0.2093,0.2966
Mappature_precedenti.3170,PRAL,03012048,44.2,6,20260330_105816_37_2514_3B,0.07780000000000001,0.0917,0.0959,0.20415,0.3608
Mappature_precedenti.3171,PRAL,03012048,131.6,16,20260330_105816_37_2514_3B,0.09970000000000001,0.11055000000000001,0.12350000000000001,0.20435,0.2466
Mappature_precedenti.3176,PRAL,03012048,83.2,9,20260330_105816_37_2514_3B,0.0645,0.0713,0.0829,0.1648,0.3306
Mappature_precedenti.3178,PRAL,03012048,188.0,21,20260330_105816_37_2514_3B,0.2616,0.2894,0.3012,0.3294,0.0447
Mappature_precedenti.3181,PRAL,03012048,154.2,17,20260330_105816_37_2514_3B,0.07980000000000001,0.0984,0.1024,0.19390000000000002,0.3088
Mappature_precedenti.3183,PRAL,03012048,319.6,35,20260330_105816_37_2514_3B,0.1688,0.1477,0.16490000000000002,0.2474,0.2001
Mappature_precedenti.3185,PRAL,03012048,145.5,15,20260330_105816_37_2514_3B,0.15180000000000002,0.16720000000000002,0.1776,0.226,0.1199
Mappature_precedenti.3187,PRAL,03012048,473.4,53,20260330_105816_37_2514_3B,0.09000000000000001,0.09960000000000001,0.1095,0.1807,0.2453
Mappature_precedenti.3189,PRAL,03012048,51.1,6,20260330_105816_37_2514_3B,0.18665,0.2033,0.22175,0.25245,0.0647
Mappature_precedenti.3190,PRAL,03012048,618.9,67,20260330_105816_37_2514_3B,0.1223,0.1316,0.1414,0.232,0.2426
Mappature_precedenti.3191,PRAL,03012048,169.4,16,20260330_105816_37_2514_3B,0.084,0.0971,0.10675000000000001,0.2,0.304
Mappature_precedenti.3198,PRAL,03012048,65.7,9,20260330_105816_37_2514_3B,0.07980000000000001,0.0877,0.09630000000000001,0.17900000000000002,0.3004
Mappature_precedenti.3199,PRAL,03012048,186.2,21,20260330_105816_37_2514_3B,0.23170000000000002,0.25730000000000003,0.26530000000000004,0.28190000000000004,0.0303
Mappature_precedenti.3209,PRAL,03012048,225.2,24,20260330_105816_37_2514_3B,0.20825000000000002,0.21865,0.22130000000000002,0.24845,0.0578
Mappature_precedenti.3210,PRAL,03012048,50.5,5,20260330_105816_37_2514_3B,0.24760000000000001,0.27440000000000003,0.2924,0.3153,0.0377
Mappature_precedenti.3217,PRAL,03012048,82.3,9,20260330_105816_37_2514_3B,0.068,0.0791,0.0855,0.1371,0.2318
Mappature_precedenti.3219,PRAL,03012048,226.6,25,20260330_105816_37_2514_3B,0.2175,0.2341,0.2432,0.264,0.041
Mappature_precedenti.3221,PRAL,03012048,53.7,7,20260330_105816_37_2514_3B,0.19820000000000002,0.21960000000000002,0.2343,0.2896,0.1056
Mappature_precedenti.3230,PRAL,03012048,77.3,7,20260330_105816_37_2514_3B,0.0833,0.0922,0.10310000000000001,0.15860000000000002,0.2121
Mappature_precedenti.3233,PRAL,03012048,99.0,12,20260330_105816_37_2514_3B,0.0806,0.0945,0.1014,0.1831,0.2872
Mappature_precedenti.3238,PRAL,03012048,153.9,17,20260330_105816_37_2514_3B,0.0816,0.0816,0.0781,0.1907,0.4189
Mappature_precedenti.3239,PRAL,03012048,502.4,57,20260330_105816_37_2514_3B,0.28200000000000003,0.2948,0.3068,0.328,0.0334
Mappature_precedenti.3243,PRAL,03012048,151.9,16,20260330_105816_37_2514_3B,0.1202,0.13695000000000002,0.1463,0.26485000000000003,0.2883
Mappature_precedenti.3244,PRAL,03012048,81.3,8,20260330_105816_37_2514_3B,0.1246,0.14250000000000002,0.15565,0.2982,0.3141
Mappature_precedenti.3250,PRAL,03012048,59.2,6,20260330_105816_37_2514_3B,0.11905,0.14015,0.1565,0.29565,0.3078
Mappature_precedenti.3251,PRAL,03012048,82.5,10,20260330_105816_37_2514_3B,0.08695,0.1048,0.1067,0.22510000000000002,0.3568
Mappature_precedenti.3252,PRAL,03012048,2504.2,286,20260330_105816_37_2514_3B,0.25125000000000003,0.26980000000000004,0.2801,0.30060000000000003,0.0353
Mappature_precedenti.3255,PRAL,03012048,66.3,8,20260330_105816_37_2514_3B,0.2306,0.23265000000000002,0.24380000000000002,0.2887,0.0843
Mappature_precedenti.3258,PRAL,03012048,115.7,15,20260330_105816_37_2514_3B,0.27590000000000003,0.2938,0.3094,0.3247,0.0241
Mappature_precedenti.3262,PRAL,03012080,395.4,52,20260330_105816_37_2514_3B,0.0777,0.0916,0.0988,0.21575,0.3718
Mappature_precedenti.3264,PRAL,03012080,1224.9,133,20260330_105816_37_2514_3B,0.0833,0.0954,0.1017,0.2024,0.3311
Mappature_precedenti.3267,PRAL,03012080,57.3,9,20260330_105816_37_2514_3B,0.0747,0.0815,0.09570000000000001,0.23040000000000002,0.4131
Mappature_precedenti.3286,PRAL,03012047,88.7,10,20260330_105816_37_2514_3B,0.09555000000000001,0.1111,0.11805,0.24655000000000002,0.3524
Mappature_precedenti.3287,PRAL,03012047,64.6,7,20260330_105816_37_2514_3B,0.11170000000000001,0.1226,0.13770000000000002,0.2474,0.2849
Mappature_precedenti.3292,PRAL,03012029,59.9,6,20260330_105816_37_2514_3B,0.09255000000000001,0.1101,0.11845,0.23495000000000002,0.3297
