wavelength_nm,Chrysotile HS323.1B,Chrysotile coarse fib,Chrysotile fine fib,Tremolite,Actinolite,Antigorite,Concrete (road),Brick red (terracotta),Asphalt tar roof,Asphalt shingle grey,Fiberglass roofing white,Galvanized metal roof,AC roof new,AC roof moderate,AC roof weathered
991.0,0.90675,0.33439,0.13830,0.66700,0.17291,0.15814,0.30958,0.18418,0.02520,0.09755,0.74622,0.05019,0.36929,0.45887,0.54845
992.0,0.90685,0.33429,0.13832,0.66605,0.17260,0.15821,0.30958,0.18428,0.02521,0.09753,0.74601,0.05011,0.36930,0.45890,0.54849
993.0,0.90688,0.33416,0.13835,0.66509,0.17230,0.15827,0.30957,0.18438,0.02523,0.09751,0.74580,0.05005,0.36930,0.45890,0.54849
994.0,0.90693,0.33401,0.13837,0.66411,0.17208,0.15828,0.30957,0.18449,0.02523,0.09748,0.74561,0.05000,0.36930,0.45891,0.54851
995.0,0.90698,0.33386,0.13838,0.66315,0.17171,0.15832,0.30956,0.18457,0.02523,0.09746,0.74544,0.04995,0.36931,0.45892,0.54853
996.0,0.90691,0.33374,0.13839,0.66218,0.17140,0.15833,0.30957,0.18465,0.02523,0.09744,0.74525,0.04988,0.36930,0.45890,0.54851
997.0,0.90683,0.33368,0.13841,0.66122,0.17125,0.15831,0.30958,0.18473,0.02525,0.09741,0.74500,0.04979,0.36930,0.45889,0.54848
998.0,0.90701,0.33360,0.13841,0.66035,0.17096,0.15833,0.30959,0.18484,0.02527,0.09739,0.74463,0.04970,0.36933,0.45894,0.54856
999.0,0.90706,0.33344,0.13841,0.65941,0.17074,0.15842,0.30959,0.18494,0.02528,0.09737,0.74427,0.04964,0.36934,0.45896,0.54858
1000.0,0.90705,0.33313,0.13840,0.65838,0.17057,0.15847,0.30959,0.18499,0.02529,0.09736,0.74411,0.04964,0.36934,0.45896,0.54858
1001.0,0.90706,0.33279,0.13838,0.65738,0.17026,0.15848,0.30959,0.18494,0.02528,0.09738,0.74434,0.04967,0.36934,0.45896,0.54858
1002.0,0.90708,0.33254,0.13837,0.65644,0.17009,0.15850,0.30959,0.18482,0.02528,0.09742,0.74484,0.04973,0.36934,0.45896,0.54858
1003.0,0.90702,0.33249,0.13835,0.65553,0.16991,0.15850,0.30959,0.18471,0.02528,0.09745,0.74534,0.04979,0.36933,0.45895,0.54856
1004.0,0.90701,0.33253,0.13835,0.65463,0.16961,0.15854,0.30961,0.18467,0.02529,0.09748,0.74556,0.04983,0.36935,0.45896,0.54857
1005.0,0.90700,0.33254,0.13837,0.65373,0.16931,0.15857,0.30964,0.18475,0.02531,0.09748,0.74536,0.04983,0.36937,0.45898,0.54858
1006.0,0.90698,0.33241,0.13840,0.65287,0.16916,0.15857,0.30966,0.18488,0.02533,0.09747,0.74490,0.04979,0.36939,0.45899,0.54859
1007.0,0.90699,0.33218,0.13843,0.65203,0.16908,0.15858,0.30966,0.18499,0.02534,0.09743,0.74442,0.04971,0.36939,0.45899,0.54859
1008.0,0.90701,0.33193,0.13845,0.65122,0.16889,0.15857,0.30963,0.18504,0.02534,0.09738,0.74404,0.04962,0.36936,0.45897,0.54858
1009.0,0.90698,0.33172,0.13843,0.65030,0.16862,0.15854,0.30959,0.18506,0.02531,0.09733,0.74373,0.04956,0.36933,0.45894,0.54855
1010.0,0.90696,0.33152,0.13840,0.64959,0.16837,0.15853,0.30957,0.18509,0.02529,0.09729,0.74342,0.04952,0.36931,0.45892,0.54853
1011.0,0.90695,0.33128,0.13837,0.64872,0.16818,0.15853,0.30959,0.18516,0.02528,0.09726,0.74307,0.04950,0.36933,0.45893,0.54854
1012.0,0.90694,0.33099,0.13837,0.64813,0.16808,0.15852,0.30963,0.18526,0.02530,0.09725,0.74271,0.04950,0.36936,0.45896,0.54856
1013.0,0.90691,0.33066,0.13839,0.64747,0.16780,0.15851,0.30968,0.18536,0.02534,0.09723,0.74236,0.04952,0.36940,0.45899,0.54857
1014.0,0.90691,0.33033,0.13842,0.64691,0.16744,0.15853,0.30971,0.18546,0.02537,0.09720,0.74205,0.04952,0.36943,0.45901,0.54859
1015.0,0.90693,0.33002,0.13843,0.64651,0.16712,0.15851,0.30972,0.18554,0.02539,0.09717,0.74176,0.04951,0.36944,0.45903,0.54861
1016.0,0.90693,0.32976,0.13844,0.64607,0.16690,0.15848,0.30970,0.18559,0.02537,0.09713,0.74147,0.04946,0.36943,0.45901,0.54859
1017.0,0.90693,0.32953,0.13843,0.64548,0.16677,0.15845,0.30965,0.18561,0.02535,0.09708,0.74117,0.04942,0.36938,0.45897,0.54856
1018.0,0.90692,0.32930,0.13843,0.64486,0.16662,0.15843,0.30960,0.18562,0.02535,0.09705,0.74087,0.04939,0.36933,0.45893,0.54853
1019.0,0.90694,0.32905,0.13842,0.64437,0.16646,0.15841,0.30956,0.18565,0.02538,0.09704,0.74060,0.04940,0.36930,0.45891,0.54851
1020.0,0.90695,0.32880,0.13840,0.64401,0.16632,0.15838,0.30956,0.18571,0.02541,0.09705,0.74036,0.04943,0.36930,0.45891,0.54852
1021.0,0.90699,0.32854,0.13839,0.64378,0.16612,0.15838,0.30957,0.18577,0.02540,0.09704,0.74012,0.04943,0.36931,0.45893,0.54854
1022.0,0.90707,0.32828,0.13837,0.64352,0.16588,0.15837,0.30957,0.18580,0.02535,0.09698,0.73986,0.04941,0.36932,0.45895,0.54857
1023.0,0.90708,0.32802,0.13834,0.64318,0.16577,0.15835,0.30955,0.18579,0.02529,0.09686,0.73956,0.04938,0.36930,0.45893,0.54856
1024.0,0.90704,0.32777,0.13833,0.64286,0.16571,0.15832,0.30953,0.18577,0.02525,0.09672,0.73925,0.04936,0.36928,0.45890,0.54853
1025.0,0.90707,0.32752,0.13831,0.64279,0.16571,0.15828,0.30953,0.18579,0.02526,0.09662,0.73899,0.04936,0.36929,0.45892,0.54855
1026.0,0.90712,0.32726,0.13830,0.64289,0.16573,0.15824,0.30958,0.18587,0.02529,0.09660,0.73878,0.04938,0.36933,0.45896,0.54859
1027.0,0.90714,0.32701,0.13829,0.64287,0.16569,0.15820,0.30962,0.18596,0.02530,0.09662,0.73860,0.04941,0.36937,0.45900,0.54863
1028.0,0.90715,0.32676,0.13829,0.64277,0.16572,0.15817,0.30964,0.18603,0.02529,0.09661,0.73841,0.04944,0.36939,0.45901,0.54864
1029.0,0.90719,0.32651,0.13829,0.64272,0.16569,0.15814,0.30961,0.18607,0.02528,0.09655,0.73817,0.04948,0.36936,0.45900,0.54864
1030.0,0.90723,0.32626,0.13828,0.64269,0.16556,0.15813,0.30956,0.18609,0.02528,0.09648,0.73793,0.04956,0.36933,0.45898,0.54863
1031.0,0.90727,0.32601,0.13828,0.64268,0.16543,0.15811,0.30955,0.18614,0.02530,0.09644,0.73770,0.04968,0.36932,0.45898,0.54864
1032.0,0.90736,0.32576,0.13828,0.64274,0.16526,0.15809,0.30959,0.18625,0.02534,0.09645,0.73751,0.04981,0.36937,0.45903,0.54870
1033.0,0.90747,0.32551,0.13827,0.64284,0.16517,0.15808,0.30966,0.18636,0.02538,0.09649,0.73733,0.04994,0.36944,0.45911,0.54878
1034.0,0.90757,0.32525,0.13827,0.64299,0.16527,0.15805,0.30971,0.18645,0.02541,0.09650,0.73715,0.05005,0.36950,0.45918,0.54886
1035.0,0.90762,0.32499,0.13826,0.64314,0.16542,0.15802,0.30974,0.18648,0.02543,0.09647,0.73696,0.05013,0.36953,0.45921,0.54889
1036.0,0.90765,0.32473,0.13826,0.64332,0.16560,0.15799,0.30975,0.18649,0.02544,0.09641,0.73677,0.05019,0.36954,0.45923,0.54891
1037.0,0.90767,0.32447,0.13826,0.64356,0.16581,0.15795,0.30976,0.18651,0.02545,0.09637,0.73658,0.05025,0.36955,0.45924,0.54893
1038.0,0.90763,0.32421,0.13825,0.64383,0.16598,0.15789,0.30977,0.18653,0.02545,0.09634,0.73639,0.05032,0.36956,0.45924,0.54891
1039.0,0.90755,0.32395,0.13825,0.64416,0.16612,0.15782,0.30979,0.18658,0.02545,0.09632,0.73621,0.05039,0.36956,0.45923,0.54889
1040.0,0.90747,0.32369,0.13825,0.64461,0.16632,0.15775,0.30980,0.18662,0.02546,0.09630,0.73605,0.05049,0.36957,0.45922,0.54887
1041.0,0.90745,0.32343,0.13824,0.64503,0.16651,0.15768,0.30981,0.18667,0.02547,0.09628,0.73589,0.05061,0.36957,0.45922,0.54887
1042.0,0.90746,0.32316,0.13823,0.64543,0.16666,0.15760,0.30982,0.18671,0.02548,0.09625,0.73574,0.05072,0.36958,0.45923,0.54887
1043.0,0.90750,0.32289,0.13821,0.64589,0.16687,0.15754,0.30983,0.18675,0.02549,0.09622,0.73559,0.05084,0.36960,0.45925,0.54890
1044.0,0.90757,0.32262,0.13819,0.64649,0.16717,0.15751,0.30985,0.18679,0.02549,0.09618,0.73544,0.05096,0.36962,0.45928,0.54894
1045.0,0.90760,0.32234,0.13816,0.64721,0.16754,0.15745,0.30987,0.18683,0.02550,0.09615,0.73529,0.05107,0.36964,0.45930,0.54896
1046.0,0.90758,0.32206,0.13813,0.64795,0.16781,0.15738,0.30988,0.18686,0.02550,0.09612,0.73512,0.05118,0.36965,0.45931,0.54896
1047.0,0.90755,0.32177,0.13810,0.64881,0.16801,0.15733,0.30989,0.18689,0.02550,0.09610,0.73494,0.05131,0.36966,0.45930,0.54895
1048.0,0.90749,0.32149,0.13807,0.64967,0.16827,0.15725,0.30989,0.18691,0.02551,0.09609,0.73476,0.05144,0.36965,0.45929,0.54893
1049.0,0.90748,0.32121,0.13804,0.65046,0.16854,0.15719,0.30989,0.18693,0.02551,0.09606,0.73461,0.05160,0.36965,0.45928,0.54892
1050.0,0.90744,0.32093,0.13802,0.65124,0.16887,0.15714,0.30988,0.18696,0.02552,0.09603,0.73449,0.05177,0.36964,0.45927,0.54890
1051.0,0.90739,0.32064,0.13800,0.65213,0.16933,0.15708,0.30987,0.18699,0.02552,0.09598,0.73439,0.05196,0.36962,0.45925,0.54888
1052.0,0.90735,0.32036,0.13798,0.65311,0.16987,0.15701,0.30988,0.18703,0.02553,0.09593,0.73427,0.05215,0.36963,0.45925,0.54887
1053.0,0.90732,0.32008,0.13796,0.65414,0.17040,0.15696,0.30990,0.18707,0.02553,0.09589,0.73413,0.05235,0.36964,0.45925,0.54887
1054.0,0.90730,0.31980,0.13794,0.65516,0.17096,0.15691,0.30993,0.18711,0.02553,0.09584,0.73396,0.05255,0.36967,0.45928,0.54888
1055.0,0.90727,0.31953,0.13792,0.65618,0.17152,0.15689,0.30998,0.18716,0.02555,0.09581,0.73378,0.05273,0.36971,0.45930,0.54890
1056.0,0.90724,0.31925,0.13790,0.65733,0.17203,0.15686,0.31002,0.18721,0.02556,0.09578,0.73359,0.05291,0.36974,0.45933,0.54891
1057.0,0.90718,0.31897,0.13787,0.65859,0.17249,0.15684,0.31006,0.18725,0.02556,0.09576,0.73342,0.05310,0.36977,0.45934,0.54891
1058.0,0.90716,0.31870,0.13784,0.65980,0.17289,0.15682,0.31007,0.18728,0.02556,0.09573,0.73329,0.05330,0.36978,0.45934,0.54891
1059.0,0.90713,0.31842,0.13781,0.66103,0.17341,0.15681,0.31006,0.18729,0.02555,0.09569,0.73322,0.05352,0.36977,0.45933,0.54889
1060.0,0.90714,0.31815,0.13778,0.66231,0.17412,0.15678,0.31004,0.18730,0.02554,0.09565,0.73317,0.05376,0.36975,0.45932,0.54888
1061.0,0.90714,0.31788,0.13775,0.66361,0.17485,0.15676,0.31003,0.18733,0.02555,0.09561,0.73310,0.05401,0.36974,0.45931,0.54887
1062.0,0.90707,0.31762,0.13772,0.66491,0.17555,0.15674,0.31002,0.18736,0.02555,0.09558,0.73299,0.05426,0.36973,0.45928,0.54884
1063.0,0.90700,0.31735,0.13770,0.66623,0.17620,0.15672,0.31003,0.18741,0.02557,0.09556,0.73287,0.05451,0.36973,0.45927,0.54882
1064.0,0.90695,0.31709,0.13768,0.66767,0.17683,0.15673,0.31005,0.18745,0.02559,0.09554,0.73275,0.05476,0.36974,0.45927,0.54881
1065.0,0.90688,0.31684,0.13766,0.66929,0.17752,0.15675,0.31007,0.18749,0.02561,0.09553,0.73267,0.05499,0.36975,0.45927,0.54879
1066.0,0.90686,0.31658,0.13764,0.67089,0.17823,0.15676,0.31009,0.18752,0.02561,0.09551,0.73260,0.05522,0.36977,0.45928,0.54880
1067.0,0.90682,0.31633,0.13762,0.67237,0.17895,0.15674,0.31011,0.18755,0.02561,0.09549,0.73253,0.05545,0.36978,0.45929,0.54879
1068.0,0.90674,0.31608,0.13760,0.67390,0.17974,0.15671,0.31013,0.18757,0.02559,0.09545,0.73246,0.05569,0.36979,0.45928,0.54877
1069.0,0.90670,0.31583,0.13758,0.67562,0.18062,0.15670,0.31014,0.18759,0.02559,0.09541,0.73237,0.05594,0.36980,0.45928,0.54877
1070.0,0.90669,0.31558,0.13755,0.67739,0.18150,0.15668,0.31016,0.18761,0.02559,0.09538,0.73226,0.05621,0.36982,0.45930,0.54877
1071.0,0.90667,0.31533,0.13753,0.67906,0.18237,0.15669,0.31019,0.18762,0.02560,0.09535,0.73214,0.05649,0.36984,0.45931,0.54878
1072.0,0.90665,0.31508,0.13749,0.68071,0.18321,0.15675,0.31022,0.18764,0.02562,0.09532,0.73200,0.05678,0.36986,0.45933,0.54879
1073.0,0.90664,0.31482,0.13746,0.68252,0.18402,0.15677,0.31025,0.18766,0.02563,0.09529,0.73186,0.05707,0.36989,0.45934,0.54880
1074.0,0.90662,0.31457,0.13742,0.68443,0.18487,0.15679,0.31028,0.18770,0.02564,0.09524,0.73170,0.05735,0.36991,0.45936,0.54881
1075.0,0.90660,0.31431,0.13739,0.68618,0.18569,0.15679,0.31031,0.18774,0.02565,0.09519,0.73155,0.05763,0.36993,0.45938,0.54882
1076.0,0.90654,0.31406,0.13736,0.68781,0.18652,0.15679,0.31032,0.18778,0.02565,0.09513,0.73139,0.05791,0.36994,0.45938,0.54881
1077.0,0.90645,0.31380,0.13733,0.68967,0.18749,0.15677,0.31033,0.18781,0.02564,0.09506,0.73125,0.05820,0.36994,0.45936,0.54878
1078.0,0.90637,0.31355,0.13730,0.69179,0.18852,0.15675,0.31033,0.18783,0.02564,0.09500,0.73110,0.05850,0.36994,0.45934,0.54875
1079.0,0.90628,0.31330,0.13727,0.69378,0.18952,0.15676,0.31035,0.18786,0.02564,0.09496,0.73093,0.05881,0.36994,0.45933,0.54872
1080.0,0.90622,0.31306,0.13725,0.69549,0.19042,0.15677,0.31039,0.18790,0.02564,0.09493,0.73076,0.05913,0.36997,0.45935,0.54872
1081.0,0.90622,0.31282,0.13722,0.69716,0.19130,0.15678,0.31043,0.18795,0.02565,0.09491,0.73057,0.05945,0.37001,0.45938,0.54875
1082.0,0.90621,0.31257,0.13720,0.69894,0.19222,0.15681,0.31047,0.18800,0.02566,0.09490,0.73040,0.05977,0.37005,0.45941,0.54877
1083.0,0.90617,0.31233,0.13717,0.70073,0.19313,0.15683,0.31051,0.18804,0.02567,0.09488,0.73025,0.06008,0.37007,0.45942,0.54877
1084.0,0.90612,0.31209,0.13714,0.70241,0.19404,0.15684,0.31054,0.18809,0.02568,0.09486,0.73011,0.06039,0.37010,0.45943,0.54877
1085.0,0.90601,0.31185,0.13711,0.70409,0.19499,0.15683,0.31057,0.18812,0.02567,0.09483,0.72997,0.06070,0.37012,0.45943,0.54875
1086.0,0.90597,0.31162,0.13707,0.70593,0.19603,0.15685,0.31061,0.18814,0.02567,0.09480,0.72983,0.06101,0.37015,0.45945,0.54875
1087.0,0.90596,0.31138,0.13704,0.70782,0.19709,0.15689,0.31065,0.18815,0.02567,0.09476,0.72966,0.06133,0.37018,0.45947,0.54877
1088.0,0.90594,0.31115,0.13700,0.70950,0.19809,0.15692,0.31068,0.18817,0.02567,0.09472,0.72946,0.06166,0.37020,0.45949,0.54878
1089.0,0.90593,0.31091,0.13696,0.71101,0.19897,0.15698,0.31071,0.18819,0.02567,0.09470,0.72922,0.06200,0.37023,0.45951,0.54880
1090.0,0.90596,0.31069,0.13693,0.71263,0.19986,0.15703,0.31073,0.18822,0.02567,0.09467,0.72897,0.06233,0.37025,0.45954,0.54882
1091.0,0.90602,0.31046,0.13690,0.71439,0.20081,0.15708,0.31075,0.18825,0.02567,0.09465,0.72870,0.06265,0.37028,0.45957,0.54886
1092.0,0.90605,0.31024,0.13687,0.71603,0.20169,0.15712,0.31077,0.18827,0.02567,0.09462,0.72844,0.06296,0.37030,0.45959,0.54888
1093.0,0.90605,0.31002,0.13684,0.71747,0.20257,0.15716,0.31079,0.18830,0.02567,0.09459,0.72817,0.06326,0.37032,0.45961,0.54890
1094.0,0.90608,0.30981,0.13681,0.71891,0.20353,0.15719,0.31081,0.18833,0.02568,0.09455,0.72788,0.06357,0.37034,0.45963,0.54892
1095.0,0.90603,0.30960,0.13678,0.72042,0.20452,0.15721,0.31084,0.18837,0.02569,0.09451,0.72757,0.06389,0.37036,0.45963,0.54891
1096.0,0.90595,0.30939,0.13675,0.72196,0.20550,0.15725,0.31086,0.18841,0.02571,0.09446,0.72722,0.06421,0.37037,0.45963,0.54889
1097.0,0.90593,0.30919,0.13673,0.72341,0.20641,0.15729,0.31089,0.18844,0.02573,0.09443,0.72683,0.06453,0.37039,0.45965,0.54891
1098.0,0.90593,0.30898,0.13670,0.72481,0.20730,0.15734,0.31092,0.18846,0.02574,0.09442,0.72641,0.06485,0.37042,0.45967,0.54892
1099.0,0.90592,0.30878,0.13667,0.72632,0.20821,0.15739,0.31096,0.18848,0.02575,0.09441,0.72594,0.06516,0.37046,0.45970,0.54895
1100.0,0.90595,0.30858,0.13665,0.72785,0.20909,0.15743,0.31101,0.18850,0.02575,0.09438,0.72545,0.06547,0.37050,0.45974,0.54898
1101.0,0.90593,0.30838,0.13662,0.72923,0.20997,0.15747,0.31106,0.18852,0.02573,0.09434,0.72493,0.06578,0.37054,0.45978,0.54901
1102.0,0.90591,0.30819,0.13660,0.73053,0.21091,0.15749,0.31110,0.18855,0.02572,0.09429,0.72437,0.06609,0.37058,0.45980,0.54902
1103.0,0.90586,0.30800,0.13658,0.73200,0.21196,0.15752,0.31113,0.18858,0.02571,0.09424,0.72375,0.06641,0.37060,0.45981,0.54902
1104.0,0.90576,0.30781,0.13656,0.73355,0.21302,0.15753,0.31113,0.18862,0.02570,0.09420,0.72307,0.06673,0.37060,0.45979,0.54899
1105.0,0.90572,0.30763,0.13654,0.73493,0.21401,0.15756,0.31114,0.18865,0.02570,0.09418,0.72232,0.06704,0.37060,0.45979,0.54898
1106.0,0.90570,0.30745,0.13652,0.73617,0.21493,0.15761,0.31118,0.18870,0.02572,0.09418,0.72150,0.06735,0.37063,0.45981,0.54899
1107.0,0.90568,0.30727,0.13650,0.73748,0.21585,0.15766,0.31126,0.18874,0.02574,0.09419,0.72062,0.06766,0.37070,0.45986,0.54902
1108.0,0.90567,0.30710,0.13649,0.73893,0.21678,0.15771,0.31134,0.18878,0.02575,0.09419,0.71965,0.06797,0.37077,0.45992,0.54907
1109.0,0.90567,0.30692,0.13647,0.74036,0.21762,0.15776,0.31141,0.18882,0.02577,0.09418,0.71858,0.06828,0.37083,0.45997,0.54911
1110.0,0.90560,0.30674,0.13645,0.74159,0.21844,0.15781,0.31144,0.18884,0.02577,0.09415,0.71739,0.06859,0.37085,0.45998,0.54910
1111.0,0.90556,0.30657,0.13644,0.74280,0.21933,0.15785,0.31145,0.18887,0.02577,0.09411,0.71607,0.06891,0.37086,0.45998,0.54909
1112.0,0.90557,0.30640,0.13642,0.74418,0.22025,0.15791,0.31145,0.18889,0.02576,0.09408,0.71462,0.06922,0.37087,0.45998,0.54910
1113.0,0.90557,0.30624,0.13641,0.74553,0.22115,0.15798,0.31147,0.18891,0.02575,0.09405,0.71303,0.06953,0.37088,0.46000,0.54911
1114.0,0.90560,0.30608,0.13640,0.74667,0.22200,0.15806,0.31150,0.18893,0.02574,0.09403,0.71131,0.06984,0.37091,0.46002,0.54914
1115.0,0.90569,0.30592,0.13638,0.74781,0.22283,0.15815,0.31153,0.18896,0.02573,0.09402,0.70944,0.07015,0.37095,0.46007,0.54920
1116.0,0.90572,0.30577,0.13637,0.74909,0.22370,0.15824,0.31157,0.18899,0.02573,0.09401,0.70742,0.07045,0.37098,0.46010,0.54923
1117.0,0.90574,0.30562,0.13636,0.75034,0.22454,0.15834,0.31160,0.18902,0.02574,0.09399,0.70521,0.07075,0.37102,0.46014,0.54926
1118.0,0.90575,0.30547,0.13635,0.75137,0.22530,0.15842,0.31164,0.18907,0.02574,0.09396,0.70277,0.07104,0.37105,0.46017,0.54928
1119.0,0.90570,0.30532,0.13633,0.75235,0.22609,0.15850,0.31168,0.18911,0.02575,0.09391,0.70007,0.07133,0.37108,0.46019,0.54929
1120.0,0.90569,0.30517,0.13632,0.75342,0.22706,0.15858,0.31173,0.18916,0.02577,0.09386,0.69714,0.07162,0.37112,0.46022,0.54931
1121.0,0.90569,0.30502,0.13630,0.75449,0.22805,0.15868,0.31178,0.18922,0.02578,0.09381,0.69396,0.07191,0.37117,0.46026,0.54934
1122.0,0.90569,0.30487,0.13628,0.75549,0.22897,0.15877,0.31183,0.18927,0.02579,0.09378,0.69056,0.07221,0.37122,0.46029,0.54937
1123.0,0.90570,0.30472,0.13626,0.75643,0.22983,0.15886,0.31188,0.18932,0.02579,0.09375,0.68692,0.07251,0.37126,0.46034,0.54941
1124.0,0.90570,0.30457,0.13624,0.75735,0.23067,0.15895,0.31193,0.18936,0.02580,0.09372,0.68301,0.07281,0.37131,0.46037,0.54944
1125.0,0.90569,0.30443,0.13621,0.75832,0.23153,0.15905,0.31197,0.18939,0.02580,0.09370,0.67883,0.07311,0.37134,0.46040,0.54946
1126.0,0.90568,0.30429,0.13618,0.75925,0.23235,0.15915,0.31201,0.18942,0.02580,0.09367,0.67437,0.07340,0.37138,0.46043,0.54948
1127.0,0.90564,0.30415,0.13615,0.76014,0.23316,0.15924,0.31206,0.18945,0.02579,0.09364,0.66962,0.07368,0.37142,0.46045,0.54949
1128.0,0.90562,0.30401,0.13612,0.76103,0.23403,0.15934,0.31212,0.18949,0.02579,0.09360,0.66461,0.07395,0.37147,0.46049,0.54952
1129.0,0.90563,0.30386,0.13609,0.76193,0.23496,0.15945,0.31218,0.18954,0.02578,0.09356,0.65939,0.07422,0.37153,0.46054,0.54956
1130.0,0.90566,0.30373,0.13606,0.76285,0.23586,0.15957,0.31225,0.18958,0.02578,0.09353,0.65404,0.07449,0.37159,0.46060,0.54961
1131.0,0.90567,0.30359,0.13603,0.76372,0.23661,0.15969,0.31232,0.18961,0.02579,0.09351,0.64862,0.07477,0.37165,0.46065,0.54966
1132.0,0.90569,0.30345,0.13601,0.76457,0.23734,0.15983,0.31238,0.18965,0.02580,0.09349,0.64324,0.07505,0.37171,0.46071,0.54970
1133.0,0.90569,0.30331,0.13598,0.76543,0.23815,0.15997,0.31244,0.18969,0.02582,0.09348,0.63799,0.07533,0.37176,0.46075,0.54974
1134.0,0.90565,0.30318,0.13595,0.76626,0.23896,0.16010,0.31250,0.18973,0.02583,0.09347,0.63295,0.07562,0.37181,0.46078,0.54976
1135.0,0.90563,0.30305,0.13592,0.76702,0.23974,0.16023,0.31255,0.18977,0.02584,0.09345,0.62815,0.07591,0.37186,0.46082,0.54978
1136.0,0.90562,0.30291,0.13589,0.76777,0.24051,0.16036,0.31261,0.18980,0.02585,0.09343,0.62363,0.07619,0.37191,0.46087,0.54982
1137.0,0.90560,0.30278,0.13586,0.76866,0.24137,0.16049,0.31268,0.18982,0.02585,0.09341,0.61946,0.07648,0.37197,0.46091,0.54985
1138.0,0.90559,0.30265,0.13583,0.76957,0.24222,0.16061,0.31275,0.18983,0.02585,0.09337,0.61575,0.07675,0.37203,0.46096,0.54988
1139.0,0.90556,0.30253,0.13580,0.77034,0.24302,0.16075,0.31281,0.18984,0.02585,0.09335,0.61261,0.07702,0.37208,0.46099,0.54991
1140.0,0.90550,0.30240,0.13577,0.77106,0.24377,0.16090,0.31285,0.18987,0.02586,0.09333,0.61014,0.07729,0.37212,0.46102,0.54991
1141.0,0.90545,0.30227,0.13573,0.77185,0.24454,0.16105,0.31290,0.18989,0.02586,0.09331,0.60837,0.07754,0.37215,0.46103,0.54992
1142.0,0.90541,0.30215,0.13570,0.77270,0.24536,0.16120,0.31294,0.18991,0.02586,0.09328,0.60730,0.07780,0.37219,0.46106,0.54993
1143.0,0.90537,0.30202,0.13566,0.77351,0.24613,0.16137,0.31299,0.18993,0.02586,0.09326,0.60694,0.07805,0.37223,0.46108,0.54994
1144.0,0.90536,0.30190,0.13563,0.77426,0.24687,0.16154,0.31304,0.18994,0.02585,0.09323,0.60727,0.07831,0.37227,0.46112,0.54997
1145.0,0.90535,0.30178,0.13560,0.77503,0.24765,0.16170,0.31308,0.18995,0.02584,0.09319,0.60827,0.07856,0.37231,0.46115,0.54999
1146.0,0.90532,0.30167,0.13557,0.77586,0.24852,0.16188,0.31313,0.18995,0.02583,0.09316,0.60991,0.07881,0.37234,0.46117,0.55000
1147.0,0.90529,0.30156,0.13554,0.77669,0.24935,0.16206,0.31316,0.18995,0.02583,0.09313,0.61213,0.07905,0.37238,0.46119,0.55001
1148.0,0.90525,0.30146,0.13551,0.77742,0.25006,0.16223,0.31320,0.18995,0.02583,0.09310,0.61487,0.07929,0.37241,0.46122,0.55002
1149.0,0.90521,0.30137,0.13549,0.77811,0.25078,0.16241,0.31325,0.18995,0.02584,0.09306,0.61805,0.07953,0.37244,0.46124,0.55003
1150.0,0.90517,0.30128,0.13547,0.77871,0.25161,0.16258,0.31329,0.18996,0.02585,0.09303,0.62156,0.07977,0.37248,0.46126,0.55004
1151.0,0.90512,0.30119,0.13545,0.77929,0.25241,0.16275,0.31334,0.18997,0.02586,0.09300,0.62526,0.08001,0.37252,0.46128,0.55005
1152.0,0.90509,0.30111,0.13544,0.77986,0.25310,0.16292,0.31338,0.18999,0.02587,0.09297,0.62905,0.08025,0.37255,0.46131,0.55006
1153.0,0.90506,0.30103,0.13542,0.78042,0.25378,0.16309,0.31342,0.19001,0.02587,0.09294,0.63285,0.08049,0.37259,0.46133,0.55008
1154.0,0.90504,0.30095,0.13541,0.78094,0.25458,0.16328,0.31346,0.19003,0.02588,0.09292,0.63656,0.08072,0.37262,0.46136,0.55010
1155.0,0.90503,0.30087,0.13540,0.78142,0.25539,0.16348,0.31350,0.19004,0.02588,0.09292,0.64013,0.08096,0.37266,0.46139,0.55012
1156.0,0.90503,0.30080,0.13538,0.78194,0.25613,0.16368,0.31355,0.19005,0.02588,0.09292,0.64348,0.08120,0.37270,0.46142,0.55014
1157.0,0.90506,0.30072,0.13537,0.78247,0.25683,0.16390,0.31359,0.19006,0.02589,0.09292,0.64654,0.08143,0.37274,0.46146,0.55018
1158.0,0.90505,0.30066,0.13536,0.78301,0.25753,0.16411,0.31363,0.19008,0.02590,0.09291,0.64928,0.08167,0.37277,0.46148,0.55020
1159.0,0.90506,0.30059,0.13535,0.78353,0.25827,0.16432,0.31367,0.19010,0.02590,0.09290,0.65165,0.08190,0.37281,0.46152,0.55023
1160.0,0.90510,0.30053,0.13533,0.78401,0.25896,0.16452,0.31371,0.19012,0.02591,0.09287,0.65365,0.08214,0.37285,0.46156,0.55027
1161.0,0.90509,0.30047,0.13532,0.78450,0.25964,0.16472,0.31374,0.19013,0.02591,0.09282,0.65527,0.08237,0.37288,0.46158,0.55028
1162.0,0.90507,0.30042,0.13531,0.78505,0.26041,0.16489,0.31377,0.19013,0.02591,0.09278,0.65652,0.08259,0.37290,0.46160,0.55029
1163.0,0.90505,0.30038,0.13530,0.78564,0.26126,0.16508,0.31380,0.19013,0.02590,0.09274,0.65743,0.08280,0.37293,0.46162,0.55030
